Country,City,Rotated_Latitude,Rotated_Longitude
Australia,Canberra,-35.309765139324966,149.1259395579718
Australia,Canberra,-35.307606894418804,149.13060231240723
Australia,Canberra,-35.30960779079748,149.13089371192993
Australia,Canberra,-35.30803391598023,149.13262247393197
Australia,Canberra,-35.30942216711171,149.13298847775152
Australia,Canberra,-35.309523078064856,149.1346133522019
Australia,Canberra,-35.31112736708599,149.13490636540408
Australia,Canberra,-35.31253215752538,149.13524734021456
Australia,Canberra,-35.31298028482707,149.1404098184878
Australia,Canberra,-35.313904701846596,149.14129635848917
Australia,Canberra,-35.31720807215651,149.14132174737597
Australia,Canberra,-35.31821222790738,149.1440828651257
Australia,Canberra,-35.31911421384826,149.14627305264338
Australia,Canberra,-35.319813388576684,149.1490603729872
Australia,Canberra,-35.320661563774365,149.1516584874639
Australia,Canberra,-35.319703372229085,149.15474099763625
Australia,Canberra,-35.31794907464213,149.15643443791458
Australia,Canberra,-35.31823690571859,149.15900987055232
Australia,Canberra,-35.31886761868127,149.1606492305368
Australia,Canberra,-35.319969500662346,149.16357081505546
Australia,Canberra,-35.32033973488208,149.16594899221928
Australia,Canberra,-35.31925583028941,149.17085421910843
Australia,Canberra,-35.31763741055669,149.17254155949163
Australia,Canberra,-35.31671152150067,149.1760649285407
Australia,Canberra,-35.31852268664596,149.17744154788403
Australia,Canberra,-35.323274994852255,149.1770699745908
Australia,Canberra,-35.3206743626618,149.1800260382251
Australia,Canberra,-35.32260228721339,149.18215103397173
Australia,Canberra,-35.3255901706066,149.18575555236242
Australia,Canberra,-35.327408022439556,149.1874122704173
Australia,Canberra,-35.32934072660314,149.18934864708936
Australia,Canberra,-35.33432935967689,149.1932085097884
Australia,Canberra,-35.3414302156496,149.20154456667728
Australia,Canberra,-35.34159650770776,149.2035602419863
Australia,Canberra,-35.3437950945995,149.2088126714889
Australia,Canberra,-35.34747486550581,149.20796009534732
Australia,Canberra,-35.34954898447186,149.20716120204116
Australia,Canberra,-35.347633694749724,149.21018658883963
Australia,Canberra,-35.355425672219404,149.20501554570384
Australia,Canberra,-35.36270136775301,149.2004262696714
