Country,City,Rotated_Latitude,Rotated_Longitude
USA,Atlanta,33.54233409556794,-84.6644977212435
USA,Atlanta,33.541493115364375,-84.653687112505
USA,Atlanta,33.53930486875071,-84.64433138459329
USA,Atlanta,33.53769497124414,-84.63580183179033
USA,Atlanta,33.5394561861775,-84.62413237820594
USA,Atlanta,33.54023556716529,-84.61116192535047
USA,Atlanta,33.54475078219988,-84.60403368277665
USA,Atlanta,33.54458610475161,-84.59255097911688
USA,Atlanta,33.54702753164531,-84.58285944885985
USA,Atlanta,33.54856374066235,-84.57274791194126
USA,Atlanta,33.544433817008695,-84.5579620291264
USA,Atlanta,33.54697069942549,-84.5475810692188
USA,Atlanta,33.55572577354326,-84.5338657948434
USA,Atlanta,33.56317033751095,-84.52480061865475
USA,Atlanta,33.575772643677894,-84.52384065809593
USA,Atlanta,33.585687069237586,-84.51626588477778
USA,Atlanta,33.58980381382523,-84.50848995145759
USA,Atlanta,33.59578053401338,-84.49846017968588
USA,Atlanta,33.60420656164082,-84.4907514451969
USA,Atlanta,33.606563384679916,-84.48476149651913
USA,Atlanta,33.61046857676172,-84.47003683557892
USA,Atlanta,33.61422438627722,-84.45894756166746
USA,Atlanta,33.62269045557032,-84.45106056707355
USA,Atlanta,33.63222227311986,-84.45156257424706
USA,Atlanta,33.641937436822694,-84.45587472999881
USA,Atlanta,33.65071575347511,-84.45523145886638
USA,Atlanta,33.657332565959585,-84.45261144578522
USA,Atlanta,33.66251988113213,-84.4478979219123
USA,Atlanta,33.66807075829027,-84.43742463270712
USA,Atlanta,33.674487444525894,-84.42988540683481
USA,Atlanta,33.69082305690055,-84.4239493906333
USA,Atlanta,33.71273958132201,-84.42136668230994
USA,Atlanta,33.727338988809024,-84.41557222029621
USA,Atlanta,33.74064929969027,-84.41589370006943
USA,Atlanta,33.73535115066323,-84.4004144389473
USA,Atlanta,33.74022449221607,-84.3907654303397
USA,Atlanta,33.74780655718592,-84.38916370633316
USA,Atlanta,33.754888667303554,-84.38459322481786
USA,Atlanta,33.76132082868085,-84.38227434620605
USA,Atlanta,33.76720820794875,-84.38629933246143
USA,Atlanta,33.769348070457376,-84.3836360537595
USA,Atlanta,33.7722801014093,-84.37833766914747
USA,Atlanta,33.77236462226516,-84.36537999897786
USA,Atlanta,33.7746371575386,-84.359160817727
USA,Atlanta,33.77735092526666,-84.35266077544111
