Country,City,Rotated_Latitude,Rotated_Longitude
USA,Tacoma,47.25101892878188,-122.45570785220548
USA,Tacoma,47.248716860637415,-122.45474008040479
USA,Tacoma,47.24896027565423,-122.4508677233539
USA,Tacoma,47.24590868824403,-122.4503551667444
USA,Tacoma,47.24937182124209,-122.44913549062441
USA,Tacoma,47.242098314408466,-122.4512504606812
USA,Tacoma,47.247529355236644,-122.44408521152135
USA,Tacoma,47.2436541738964,-122.44424003264477
USA,Tacoma,47.24942645410635,-122.43682910954588
USA,Tacoma,47.24639606593724,-122.43849681681769
USA,Tacoma,47.24876010907981,-122.43518716426493
USA,Tacoma,47.24480924678457,-122.43556819854679
USA,Tacoma,47.25055474051446,-122.4306950269102
USA,Tacoma,47.250343046585094,-122.42308397010576
USA,Tacoma,47.253650467413415,-122.41482189001269
USA,Tacoma,47.2504879491904,-122.41235367638961
USA,Tacoma,47.24758160777225,-122.40839168452175
USA,Tacoma,47.23967610523326,-122.41379368689178
USA,Tacoma,47.24573755318361,-122.40285725928743
USA,Tacoma,47.24103350940945,-122.39942993202398
USA,Tacoma,47.25186282905478,-122.39198506560344
USA,Tacoma,47.250378954606525,-122.38811238621808
USA,Tacoma,47.244866725464874,-122.38837399449373
USA,Tacoma,47.246687463550224,-122.38352898543032
USA,Tacoma,47.242328869030594,-122.3800059251394
USA,Tacoma,47.25684419008126,-122.36951640871604
USA,Tacoma,47.24399796413687,-122.37533253966672
USA,Tacoma,47.24828256333451,-122.36808213278397
USA,Tacoma,47.25188439795445,-122.36399943608073
USA,Tacoma,47.24534345168809,-122.36558963950817
USA,Tacoma,47.23370636519966,-122.36331062610957
USA,Tacoma,47.254091418919,-122.34814925048364
USA,Tacoma,47.23674604059345,-122.35334897101009
USA,Tacoma,47.24174244457575,-122.3492142540844
USA,Tacoma,47.231715407397765,-122.34872371785589
USA,Tacoma,47.2595060793782,-122.33876158559232
USA,Tacoma,47.24907141185303,-122.32862052828408
USA,Tacoma,47.24087269319561,-122.33833237775096
USA,Tacoma,47.253138195836684,-122.3161085819239
USA,Tacoma,47.25412088270456,-122.36516112492137
