Country,City,Rotated_Latitude,Rotated_Longitude
USA,Salem,45.11919156201893,-122.99300770217606
USA,Salem,45.14506335975338,-123.01041939067656
USA,Salem,45.13404914127494,-123.01066399850404
USA,Salem,45.11924259583542,-122.98835139110403
USA,Salem,45.10272740197715,-122.98099585654401
USA,Salem,45.10136435461122,-122.98285114678498
USA,Salem,45.09415172262801,-122.9842205017882
USA,Salem,45.09328372910911,-123.00299124339584
USA,Salem,45.082377019789426,-122.98106476498786
USA,Salem,45.07625790225498,-122.98195455728364
USA,Salem,45.071503941862474,-122.98414951132337
USA,Salem,45.07170222334584,-122.98812140579618
USA,Salem,45.06286616691056,-122.98610095456624
USA,Salem,45.051001968272864,-123.0036982094739
USA,Salem,45.05077622408144,-123.00897450520291
USA,Salem,44.937436358119484,-123.03157580138826
USA,Salem,44.93940166253177,-123.03264237467081
USA,Salem,44.94110146609775,-123.02969777489545
USA,Salem,44.94501481344245,-123.02594002203506
USA,Salem,44.94711778151713,-123.0275313121899
USA,Salem,44.940115575070465,-123.03659816899521
USA,Salem,44.95181298167183,-123.02655557278446
USA,Salem,44.95589464843394,-123.02419125545318
USA,Salem,44.95778198380636,-123.03055819861234
USA,Salem,44.95941961249449,-123.0282939951807
USA,Salem,44.9661642980264,-123.02561039126701
USA,Salem,44.9695526738863,-123.0285605963992
USA,Salem,44.97599272193136,-123.02238459804448
USA,Salem,44.98510891879741,-123.01565031917072
USA,Salem,44.98718202162246,-123.01376955001776
USA,Salem,44.997160230215215,-123.01697240788216
USA,Salem,44.99632299415489,-123.0210465993086
USA,Salem,45.01016633106595,-123.01700902291095
USA,Salem,45.01058884188636,-123.01932451089552
USA,Salem,45.03685173492271,-123.00299691311258
USA,Salem,45.02420413225049,-123.01700634835801
USA,Salem,45.018715250136964,-123.01569525629648
USA,Salem,45.01591011447086,-123.0158011519752
USA,Salem,45.028355312286315,-123.0206216344546
USA,Salem,45.008706223500454,-123.01248646057228
