Country,City,Rotated_Latitude,Rotated_Longitude
Poland,Warsaw,52.221799156992326,20.999732110141366
Poland,Warsaw,52.2276790985032,20.997205106415848
Poland,Warsaw,52.2324580235076,20.99862214410143
Poland,Warsaw,52.2382038516394,21.000810992218533
Poland,Warsaw,52.243528185136014,21.0009285201594
Poland,Warsaw,52.248949539017985,20.999642595555706
Poland,Warsaw,52.255326347135316,20.99691416299566
Poland,Warsaw,52.26035145331025,20.9957423469134
Poland,Warsaw,52.26579285269695,20.99271696400962
Poland,Warsaw,52.27106268119948,20.98902631466921
Poland,Warsaw,52.27641405776606,20.98514781987836
Poland,Warsaw,52.28130445208397,20.981693779285767
Poland,Warsaw,52.286531870371505,20.97722962986542
Poland,Warsaw,52.29173362348827,20.97344416100248
Poland,Warsaw,52.29708674422239,20.96965057768247
Poland,Warsaw,52.30160946772057,20.96297926010952
Poland,Warsaw,52.30584074386587,20.95509348156951
Poland,Warsaw,52.31225825859074,20.952704155146396
Poland,Warsaw,52.32366600992232,20.950900970863852
Poland,Warsaw,52.31722603136961,20.951606722407004
Poland,Warsaw,52.32910095895305,20.94761144520907
Poland,Warsaw,52.334534555018,20.945402731827294
Poland,Warsaw,52.34056892616197,20.9451821850141
Poland,Warsaw,52.34564857710078,20.94814155240256
Poland,Warsaw,52.35050666740113,20.949857323842373
Poland,Warsaw,52.35586616105901,20.943888567796844
Poland,Warsaw,52.36133028668507,20.93942279483546
Poland,Warsaw,52.3669034968362,20.93608794961995
Poland,Warsaw,52.372483041895876,20.936354195609752
Poland,Warsaw,52.378455342552556,20.93575266683556
Poland,Warsaw,52.383812184621654,20.935052240503424
Poland,Warsaw,52.38901263147847,20.930564478757365
Poland,Warsaw,52.39472280965885,20.926664410790227
Poland,Warsaw,52.40042168327704,20.923004636823997
Poland,Warsaw,52.40593385379691,20.918986391167007
Poland,Warsaw,52.41081954780872,20.914143659497494
Poland,Warsaw,52.418118897745195,20.90899423404362
Poland,Warsaw,52.4221808091353,20.906015088216552
Poland,Warsaw,52.42645652639191,20.901743962493573
Poland,Warsaw,52.43275648288933,20.896286099438253
Poland,Warsaw,52.43729929473371,20.893176785438907
Poland,Warsaw,52.44263250156401,20.889224433619393
Poland,Warsaw,52.4482101705048,20.8878060341034
Poland,Warsaw,52.453921510965706,20.885651607465146
Poland,Warsaw,52.460727869180346,20.8784056791703
Poland,Warsaw,52.46465631676632,20.877824463578452
Poland,Warsaw,52.470454067574224,20.8756971155652
Poland,Warsaw,52.473530970627486,20.873905065175045
Poland,Warsaw,52.476920875685614,20.874265021695884
Poland,Warsaw,52.48125404169633,20.874250974506428
