Country,City,Rotated_Latitude,Rotated_Longitude
Australia,Sydney,-33.81514078229451,151.00033985868154
Australia,Sydney,-33.820725032439356,150.98979793047462
Australia,Sydney,-33.82283542741035,150.9859925614956
Australia,Sydney,-33.82779972085579,150.98193172530245
Australia,Sydney,-33.82777300948496,150.97353052381084
Australia,Sydney,-33.83156354214642,150.96824920180376
Australia,Sydney,-33.83555261498076,150.95980353439836
Australia,Sydney,-33.839533433135344,150.95136351148253
Australia,Sydney,-33.84258022729316,150.94793544419034
Australia,Sydney,-33.84279652200899,150.9403856815056
Australia,Sydney,-33.84729290889811,150.93663268204605
Australia,Sydney,-33.8531876059668,150.92654476122615
Australia,Sydney,-33.85728235498838,150.9207162167723
Australia,Sydney,-33.85835631907481,150.9139246778347
Australia,Sydney,-33.86357210828683,150.90530647947912
Australia,Sydney,-33.86770474158436,150.89609635776287
Australia,Sydney,-33.870631960385666,150.89004855732892
Australia,Sydney,-33.87421737123643,150.88053421925255
Australia,Sydney,-33.877190918102386,150.87653840656475
Australia,Sydney,-33.87919579885132,150.87107283676988
Australia,Sydney,-33.88280270819144,150.8638576371876
Australia,Sydney,-33.882485644987064,150.8576538423067
Australia,Sydney,-33.883067297050985,150.85145334386894
Australia,Sydney,-33.88356832625457,150.84618020725614
Australia,Sydney,-33.883813788065304,150.83993096342192
Australia,Sydney,-33.88264365140433,150.83666067594302
Australia,Sydney,-33.89065480829306,150.8258766245103
Australia,Sydney,-33.88871147674596,150.81959765465066
Australia,Sydney,-33.88901504899489,150.8121578129931
Australia,Sydney,-33.88962841280799,150.80747415151592
Australia,Sydney,-33.890135745610294,150.79684216612148
Australia,Sydney,-33.89398730693533,150.77859311202656
Australia,Sydney,-33.84578699785767,150.80673062266305
Australia,Sydney,-33.894757293411324,150.7638807083879
Australia,Sydney,-33.89627054464114,150.76118629366192
Australia,Sydney,-33.90116547331206,150.75665197195892
Australia,Sydney,-33.888750434049655,150.7392044821649
Australia,Sydney,-33.88814363972867,150.734543495075
Australia,Sydney,-33.89416658344365,150.7332355772618
Australia,Sydney,-33.895334741879864,150.72667037308617
