Country,City,Rotated_Latitude,Rotated_Longitude
Canada,Fredericton,45.956509601378286,-66.6412683619361
Canada,Fredericton,45.95672404896243,-66.64142071755187
Canada,Fredericton,45.95961441226704,-66.64316642656755
Canada,Fredericton,45.961587664279826,-66.64600085358089
Canada,Fredericton,45.963504876709344,-66.64604980764246
Canada,Fredericton,45.96874570461414,-66.64749850459911
Canada,Fredericton,45.96932546049812,-66.64560866780326
Canada,Fredericton,45.97133251120396,-66.6450480900083
Canada,Fredericton,45.97381135875457,-66.64529368076724
Canada,Fredericton,45.976586094138405,-66.64546410244915
Canada,Fredericton,45.97731794435733,-66.64475297991606
Canada,Fredericton,45.98030105663588,-66.64185107689674
Canada,Fredericton,45.9798164925586,-66.63831535947945
Canada,Fredericton,45.98223154665668,-66.63808102274865
Canada,Fredericton,45.98586007994755,-66.63718489432205
Canada,Fredericton,45.99195422569162,-66.6370649457913
Canada,Fredericton,45.99886947657114,-66.63605573556873
Canada,Fredericton,46.0031250913245,-66.63735659800224
Canada,Fredericton,46.00658676389055,-66.63900177976896
Canada,Fredericton,46.0104135928691,-66.64094555958388
Canada,Fredericton,46.012927904204474,-66.64307880558677
Canada,Fredericton,46.01615519144442,-66.64371623563855
Canada,Fredericton,46.02003140595701,-66.64565220078606
Canada,Fredericton,46.022871794266315,-66.64595600047733
Canada,Fredericton,46.0251989242577,-66.64645846042909
Canada,Fredericton,46.03065940749113,-66.64746539779433
Canada,Fredericton,46.034382834915476,-66.64770641276391
Canada,Fredericton,46.037484024048986,-66.64748297158982
Canada,Fredericton,46.0401892234713,-66.64679167130377
Canada,Fredericton,46.0439553398866,-66.64752000305948
Canada,Fredericton,46.04714360848614,-66.64838431974752
Canada,Fredericton,46.05042697780323,-66.6485188036783
Canada,Fredericton,46.052009016376836,-66.64838185861045
Canada,Fredericton,46.05819251422801,-66.64526916615463
Canada,Fredericton,46.063434047089,-66.6509963324057
Canada,Fredericton,46.06716912362155,-66.65342237925107
Canada,Fredericton,46.071334948693874,-66.65392547115793
Canada,Fredericton,46.073563094931664,-66.65442941990835
Canada,Fredericton,46.07683971300891,-66.65458522098625
Canada,Fredericton,46.09100460478139,-66.6569321852113
