Country,City,Rotated_Latitude,Rotated_Longitude
France,Rennes,48.10382081078394,-1.6759609275675136
France,Rennes,48.10502396784115,-1.6804789374275848
France,Rennes,48.10784444840276,-1.6773064164423783
France,Rennes,48.116379895195536,-1.6839333424301743
France,Rennes,48.11799272854792,-1.6809385521908684
France,Rennes,48.12451934996596,-1.6837622400039227
France,Rennes,48.127470830056794,-1.6838992264025008
France,Rennes,48.12903244204048,-1.6877020369437228
France,Rennes,48.12925348293485,-1.6903855311067513
France,Rennes,48.134388953345166,-1.6982166832355745
France,Rennes,48.138680576891794,-1.6999201994033897
France,Rennes,48.14225657348605,-1.7017124740357723
France,Rennes,48.14507149481183,-1.704353727134147
France,Rennes,48.14842345707704,-1.706593001340807
France,Rennes,48.15159576424548,-1.7096370885979417
France,Rennes,48.15324784522784,-1.7123666725273576
France,Rennes,48.15579478062581,-1.7146498983327816
France,Rennes,48.15963961841492,-1.7159057734760272
France,Rennes,48.163838848612016,-1.7206949765153454
France,Rennes,48.17134951054376,-1.7233407197657393
France,Rennes,48.177786732046954,-1.7261196007129778
France,Rennes,48.18591998613125,-1.732433092456873
France,Rennes,48.190432650572255,-1.7368201027877168
France,Rennes,48.192352717482414,-1.7399077140100832
France,Rennes,48.19557154205077,-1.7410735477881838
France,Rennes,48.201251109353684,-1.7411237000730646
France,Rennes,48.203795692767265,-1.745866599529229
France,Rennes,48.207058041300854,-1.748284673565608
France,Rennes,48.216356487712964,-1.752050160827715
France,Rennes,48.21496597815553,-1.756386805056918
France,Rennes,48.21912296728797,-1.7585821276648206
France,Rennes,48.223193549940234,-1.7576021496696073
France,Rennes,48.22766568385068,-1.7576064260048607
France,Rennes,48.235038504116794,-1.7640980761281821
France,Rennes,48.23722741222181,-1.7666492878614117
France,Rennes,48.2397771272377,-1.7660256266250454
France,Rennes,48.244337164345666,-1.7676399566947611
France,Rennes,48.242769779309384,-1.7698745269326484
France,Rennes,48.248805877187905,-1.7712219401583769
France,Rennes,48.233568430215584,-1.7581040054975512
France,Rennes,48.232723086634564,-1.7535416164051965
France,Rennes,48.22418977800942,-1.7446786234621756
