Country,City,Rotated_Latitude,Rotated_Longitude
Ecuador,Quito,-0.32452112592383936,-78.64184724660436
Ecuador,Quito,-0.3237345625940936,-78.64038207789453
Ecuador,Quito,-0.32051060465666315,-78.64098794727616
Ecuador,Quito,-0.3163891248653397,-78.63731734713589
Ecuador,Quito,-0.30458912059484883,-78.63556437556836
Ecuador,Quito,-0.2878840701336502,-78.63670392445655
Ecuador,Quito,-0.2840499099818454,-78.63732323696281
Ecuador,Quito,-0.2810787414820745,-78.63477391091149
Ecuador,Quito,-0.27658045148078614,-78.62966582022668
Ecuador,Quito,-0.2693345128866031,-78.62214515608184
Ecuador,Quito,-0.26486325918489345,-78.61419248638451
Ecuador,Quito,-0.26167002502717496,-78.60864458318835
Ecuador,Quito,-0.2552902786568476,-78.60166689050808
Ecuador,Quito,-0.2507853515931645,-78.59783216374194
Ecuador,Quito,-0.2472529968216217,-78.58567474511882
Ecuador,Quito,-0.2530567885473318,-78.5820859412701
Ecuador,Quito,-0.2545379847633287,-78.5755600574702
Ecuador,Quito,-0.2562349167020815,-78.55735715743764
Ecuador,Quito,-0.2555731030927418,-78.54984796646879
Ecuador,Quito,-0.2520905769801582,-78.54267931570905
Ecuador,Quito,-0.24948715264675694,-78.53702578609028
Ecuador,Quito,-0.24665968618992096,-78.52907170799628
Ecuador,Quito,-0.24179600942289772,-78.52630597947636
Ecuador,Quito,-0.23630261585702167,-78.52032293159502
Ecuador,Quito,-0.23566085715412516,-78.50951176560345
Ecuador,Quito,-0.221713254377649,-78.50390918872405
Ecuador,Quito,-0.21629002413971515,-78.50711874536579
Ecuador,Quito,-0.20973579188996208,-78.49901083627796
Ecuador,Quito,-0.20364592791957414,-78.49912545770765
Ecuador,Quito,-0.20036934718815347,-78.49505067305684
Ecuador,Quito,-0.19924746927125153,-78.49039220555458
Ecuador,Quito,-0.19495852079997553,-78.48555220471258
Ecuador,Quito,-0.1923056266799038,-78.47975461458496
Ecuador,Quito,-0.19094182200148926,-78.47355186283359
Ecuador,Quito,-0.1896846742018153,-78.4593632194432
Ecuador,Quito,-0.1862664670198332,-78.45199365065248
Ecuador,Quito,-0.1879280559470344,-78.44812351563584
Ecuador,Quito,-0.1872754844208899,-78.44483267354708
Ecuador,Quito,-0.1870629621642578,-78.4418065837962
Ecuador,Quito,-0.184663872345689,-78.42723352095331
Ecuador,Quito,-0.18952603101831797,-78.41956800907072
