Country,City,Rotated_Latitude,Rotated_Longitude
USA,Baltimore,39.27551257595527,-76.61086825228595
USA,Baltimore,39.28325756314796,-76.61318134510401
USA,Baltimore,39.2939587988826,-76.60837819210293
USA,Baltimore,39.29838018117646,-76.60760675992086
USA,Baltimore,39.28666955057588,-76.61710028039204
USA,Baltimore,39.29301258422091,-76.62454904358991
USA,Baltimore,39.28148830467974,-76.62664919383617
USA,Baltimore,39.28191969440226,-76.6401377196232
USA,Baltimore,39.28580933643907,-76.65044490749506
USA,Baltimore,39.28381350978716,-76.6609259122644
USA,Baltimore,39.285739830220585,-76.67042660879613
USA,Baltimore,39.28892555939369,-76.67786958653595
USA,Baltimore,39.01520465883931,-77.12284323659256
USA,Baltimore,39.03036387537643,-77.12026847699585
USA,Baltimore,39.06733289807625,-77.09809777034002
USA,Baltimore,39.09728607579257,-77.0828390040172
USA,Baltimore,39.120577631335216,-77.064194590339
USA,Baltimore,39.12119738893909,-77.04537854267981
USA,Baltimore,39.13211323185533,-77.02459424980206
USA,Baltimore,39.13676601817338,-77.00795891197929
USA,Baltimore,39.15264657366905,-76.99813741076258
USA,Baltimore,39.15982545499571,-76.98172365138525
USA,Baltimore,39.16324163575112,-76.96193804838593
USA,Baltimore,39.192064516496245,-76.93806054904968
USA,Baltimore,39.18211358321158,-76.91922611282864
USA,Baltimore,39.19896686964896,-76.90106616166517
USA,Baltimore,39.21869254072778,-76.88731089658265
USA,Baltimore,39.23665450014574,-76.86370726934302
USA,Baltimore,39.24501767961853,-76.84930271426117
USA,Baltimore,39.247732233464035,-76.83183339809196
USA,Baltimore,39.250460615316044,-76.81675037062828
USA,Baltimore,39.2545242893519,-76.80067917881405
USA,Baltimore,39.256335715922994,-76.78330955781135
USA,Baltimore,39.26067619349476,-76.76587476752157
USA,Baltimore,39.262084271155636,-76.75016055875048
USA,Baltimore,39.26352141758821,-76.7337283492785
USA,Baltimore,39.26535223145524,-76.7170152715971
USA,Baltimore,39.27088278028074,-76.70142851280353
USA,Baltimore,39.27508706642489,-76.69156024588284
