Country,City,Rotated_Latitude,Rotated_Longitude
USA,Raleigh,35.89582606919812,-78.88067265316772
USA,Raleigh,35.88694165466367,-78.85497626222696
USA,Raleigh,35.883753316985036,-78.8470268115606
USA,Raleigh,35.87758150460435,-78.83638160654671
USA,Raleigh,35.8671561728709,-78.82617361540018
USA,Raleigh,35.858645702540514,-78.81850744632003
USA,Raleigh,35.84881670378986,-78.80451550237468
USA,Raleigh,35.84571168287484,-78.79903833124285
USA,Raleigh,35.83930682874988,-78.78983602030875
USA,Raleigh,35.8287711374129,-78.77463317133062
USA,Raleigh,35.83732058800351,-78.80162111024042
USA,Raleigh,35.83561275852643,-78.80326738800471
USA,Raleigh,35.85315518573435,-78.7950599457323
USA,Raleigh,35.855232066587355,-78.7882328878065
USA,Raleigh,35.85525911378267,-78.79217807138261
USA,Raleigh,35.864742293352,-78.82274187944469
USA,Raleigh,35.858253611834186,-78.8349609003613
USA,Raleigh,35.87011054965954,-78.8397007031426
USA,Raleigh,35.83393687963926,-78.76856287057606
USA,Raleigh,35.84004727669514,-78.76103399783045
USA,Raleigh,35.824612959503206,-78.7676428644367
USA,Raleigh,35.82150052838393,-78.7632710568554
USA,Raleigh,35.815726761169124,-78.75456466103685
USA,Raleigh,35.81988107419302,-78.75753537615269
USA,Raleigh,35.82087369700741,-78.7600049196223
USA,Raleigh,35.810095249786166,-78.74360758348197
USA,Raleigh,35.81232999966662,-78.74663309219487
USA,Raleigh,35.81475066862437,-78.75003993028862
USA,Raleigh,35.80531592502156,-78.74059053993001
USA,Raleigh,35.795874442385816,-78.73022646241975
USA,Raleigh,35.78858668434943,-78.7207083845254
USA,Raleigh,35.791563894148034,-78.71071534100426
USA,Raleigh,35.78673474190386,-78.69565909892323
USA,Raleigh,35.78474729286925,-78.68576597371758
USA,Raleigh,35.79017720324154,-78.67540191281711
USA,Raleigh,35.788870288438424,-78.66424375711387
USA,Raleigh,35.7811424067944,-78.65840671048943
USA,Raleigh,35.777157111809004,-78.65407075916596
USA,Raleigh,35.77541578718381,-78.6522559199032
USA,Raleigh,35.774024416447205,-78.65045240653389
