UID,Country,City,Mean_Annual_Temperature,Temperature_Seasonality,Range_Annual_Temperature,Annual_Precipitation,Precipitation_Seasonality
Reutlingen.1,Germany,Reutlingen,8.899999618530273,6.730696411132812,26.799999237060547,751,29.54115867614746
Reutlingen.2,Germany,Reutlingen,8.912500381469727,6.732152099609375,26.799999237060547,751,29.41147232055664
Reutlingen.3,Germany,Reutlingen,8.966667175292969,6.726688232421875,26.799999237060547,746,29.50043487548828
Reutlingen.4,Germany,Reutlingen,8.983333587646484,6.7176275634765625,26.799999237060547,740,29.809677124023438
Reutlingen.5,Germany,Reutlingen,8.983333587646484,6.7176275634765625,26.799999237060547,740,29.809677124023438
Reutlingen.6,Germany,Reutlingen,8.883333206176758,6.707029418945313,26.69999885559082,745,29.752277374267578
Reutlingen.7,Germany,Reutlingen,8.983333587646484,6.716409301757812,26.799999237060547,736,30.085966110229492
Reutlingen.8,Germany,Reutlingen,8.983333587646484,6.716409301757812,26.799999237060547,736,30.085966110229492
Reutlingen.9,Germany,Reutlingen,8.983333587646484,6.716409301757812,26.799999237060547,736,30.085966110229492
Reutlingen.10,Germany,Reutlingen,8.866666793823242,6.704690551757812,26.799999237060547,745,29.09231185913086
Reutlingen.11,Germany,Reutlingen,8.866666793823242,6.704690551757812,26.799999237060547,745,29.09231185913086
Reutlingen.12,Germany,Reutlingen,8.808333396911621,6.710230712890625,26.700000762939453,747,28.178646087646484
Reutlingen.13,Germany,Reutlingen,8.845833778381348,6.725307006835937,26.799999237060547,744,28.24083137512207
Reutlingen.14,Germany,Reutlingen,8.845833778381348,6.725307006835937,26.799999237060547,744,28.24083137512207
Reutlingen.15,Germany,Reutlingen,8.925000190734863,6.7266259765625,26.799999237060547,739,28.39992332458496
Reutlingen.16,Germany,Reutlingen,8.929166793823242,6.720641479492188,26.799999237060547,733,28.55440330505371
Reutlingen.17,Germany,Reutlingen,8.929166793823242,6.720641479492188,26.799999237060547,733,28.55440330505371
Reutlingen.18,Germany,Reutlingen,9.012499809265137,6.726309204101563,26.899999618530273,728,28.587854385375977
Reutlingen.19,Germany,Reutlingen,9.012499809265137,6.726309204101563,26.899999618530273,728,28.587854385375977
Reutlingen.20,Germany,Reutlingen,9.012499809265137,6.726309204101563,26.899999618530273,728,28.587854385375977
Reutlingen.21,Germany,Reutlingen,9.012499809265137,6.726309204101563,26.899999618530273,728,28.587854385375977
Reutlingen.22,Germany,Reutlingen,9.058333396911621,6.724271850585938,26.799999237060547,719,28.847618103027344
Reutlingen.23,Germany,Reutlingen,8.929166793823242,6.7144842529296875,26.69999885559082,732,28.54759979248047
Reutlingen.24,Germany,Reutlingen,9.058333396911621,6.724271850585938,26.799999237060547,719,28.847618103027344
Reutlingen.25,Germany,Reutlingen,9.058333396911621,6.724271850585938,26.799999237060547,719,28.847618103027344
Reutlingen.26,Germany,Reutlingen,9.058333396911621,6.724271850585938,26.799999237060547,719,28.847618103027344
Reutlingen.27,Germany,Reutlingen,9.108333587646484,6.693987426757812,26.700000762939453,711,29.017608642578125
Reutlingen.28,Germany,Reutlingen,9.108333587646484,6.693987426757812,26.700000762939453,711,29.017608642578125
Reutlingen.29,Germany,Reutlingen,9.108333587646484,6.693987426757812,26.700000762939453,711,29.017608642578125
Reutlingen.30,Germany,Reutlingen,8.979166984558105,6.671972045898437,26.5,717,28.744522094726562
Reutlingen.31,Germany,Reutlingen,8.979166984558105,6.671972045898437,26.5,717,28.744522094726562
Reutlingen.32,Germany,Reutlingen,8.979166984558105,6.671972045898437,26.5,717,28.744522094726562
Reutlingen.33,Germany,Reutlingen,8.979166984558105,6.671972045898437,26.5,717,28.744522094726562
Reutlingen.34,Germany,Reutlingen,8.845832824707031,6.62922119140625,26.299999237060547,725,28.409893035888672
Reutlingen.35,Germany,Reutlingen,8.845832824707031,6.62922119140625,26.299999237060547,725,28.409893035888672
Reutlingen.36,Germany,Reutlingen,8.845832824707031,6.62922119140625,26.299999237060547,725,28.409893035888672
Reutlingen.37,Germany,Reutlingen,8.845832824707031,6.62922119140625,26.299999237060547,725,28.409893035888672
Reutlingen.38,Germany,Reutlingen,8.845832824707031,6.62922119140625,26.299999237060547,725,28.409893035888672
Reutlingen.39,Germany,Reutlingen,8.887499809265137,6.617783203125,26.19999885559082,719,28.813629150390625
Reutlingen.40,Germany,Reutlingen,8.887499809265137,6.617783203125,26.19999885559082,719,28.813629150390625
