UID,Country,City,Mean_Annual_Temperature,Temperature_Seasonality,Range_Annual_Temperature,Annual_Precipitation,Precipitation_Seasonality
Lisbon.1,Portugal,Lisbon,16.89583396911621,4.022745361328125,19,704,64.15985870361328
Lisbon.2,Portugal,Lisbon,16.84583282470703,4.036788635253906,19,710,64.24139404296875
Lisbon.3,Portugal,Lisbon,16.875,4.071826782226562,19.200000762939453,709,64.45417022705078
Lisbon.4,Portugal,Lisbon,16.891666412353516,4.084161987304688,19.299999237060547,708,64.47534942626953
Lisbon.5,Portugal,Lisbon,16.77916717529297,4.16279296875,19.600000381469727,722,64.31168365478516
Lisbon.6,Portugal,Lisbon,16.83333396911621,4.137595520019532,19.5,717,64.452667236328125
Lisbon.7,Portugal,Lisbon,16.837499618530273,4.190743408203125,19.700000762939453,723,64.18376922607422
Lisbon.8,Portugal,Lisbon,16.850000381469727,4.1424081420898435,19.600000381469727,717,64.24211883544922
Lisbon.9,Portugal,Lisbon,16.862499237060547,4.189821166992187,19.799999237060547,720,64.1004409790039
Lisbon.10,Portugal,Lisbon,16.84583282470703,4.1740789794921875,19.799999237060547,719,64.067626953125
Lisbon.11,Portugal,Lisbon,16.84583282470703,4.1740789794921875,19.799999237060547,719,64.067626953125
Lisbon.12,Portugal,Lisbon,16.84583282470703,4.1740789794921875,19.799999237060547,719,64.067626953125
Lisbon.13,Portugal,Lisbon,16.829166412353516,4.204189453125,20,723,63.797508239746094
Lisbon.14,Portugal,Lisbon,16.774999618530273,4.215205078125,20,727,63.860137939453125
Lisbon.15,Portugal,Lisbon,16.774999618530273,4.215205078125,20,727,63.860137939453125
Lisbon.16,Portugal,Lisbon,16.745832443237305,4.228015747070312,20.200000762939453,733,63.3309326171875
Lisbon.17,Portugal,Lisbon,16.799999237060547,4.199621276855469,20.100000381469727,724,63.82152557373047
Lisbon.18,Portugal,Lisbon,16.912500381469727,4.169702758789063,20,711,63.64811325073242
Lisbon.19,Portugal,Lisbon,16.72083282470703,4.217359008789063,20.099998474121094,729,63.634098052978516
Lisbon.20,Portugal,Lisbon,17.012500762939453,4.102223510742188,19.799999237060547,694,63.70004653930664
Lisbon.21,Portugal,Lisbon,17.016666412353516,4.088917236328125,19.799999237060547,689,63.882354736328125
Lisbon.22,Portugal,Lisbon,16.912500381469727,4.112681274414062,19.799999237060547,697,63.8912353515625
Lisbon.23,Portugal,Lisbon,16.912500381469727,4.112681274414062,19.799999237060547,697,63.8912353515625
Lisbon.24,Portugal,Lisbon,16.79166603088379,4.147388610839844,19.899999618530273,706,64.06244659423828
Lisbon.25,Portugal,Lisbon,16.89583396911621,4.077792358398438,19.69999885559082,691,63.7588005065918
Lisbon.26,Portugal,Lisbon,16.679166793823242,4.125996398925781,19.80000114440918,709,63.58485412597656
Lisbon.27,Portugal,Lisbon,16.679166793823242,4.125996398925781,19.80000114440918,709,63.58485412597656
Lisbon.28,Portugal,Lisbon,16.862499237060547,4.047902221679688,19.600000381469727,686,63.61594772338867
Lisbon.29,Portugal,Lisbon,16.862499237060547,3.9901083374023436,19.400001525878906,682,63.363651275634766
Lisbon.30,Portugal,Lisbon,16.862499237060547,3.9901083374023436,19.400001525878906,682,63.363651275634766
Lisbon.31,Portugal,Lisbon,16.862499237060547,4.027638854980469,19.600000381469727,679,63.41270446777344
Lisbon.32,Portugal,Lisbon,16.762500762939453,4.033559265136719,19.5,687,63.559898376464844
Lisbon.33,Portugal,Lisbon,16.799999237060547,4.085005798339844,19.5,713,63.76353454589844
Lisbon.34,Portugal,Lisbon,16.429166793823242,4.071824645996093,19.599998474121094,710,63.68782043457031
Lisbon.35,Portugal,Lisbon,16.20833396911621,4.0835498046875,19.600000381469727,725,63.690006256103516
Lisbon.36,Portugal,Lisbon,16.241666793823242,4.069165344238281,19.5,719,63.61867141723633
Lisbon.37,Portugal,Lisbon,15.558333396911621,4.094721374511718,19.5,773,62.18501281738281
Lisbon.38,Portugal,Lisbon,15.558333396911621,4.094721374511718,19.5,773,62.18501281738281
Lisbon.39,Portugal,Lisbon,15.516666412353516,4.0568310546875,19.299999237060547,768,62.2614860534668
Lisbon.40,Portugal,Lisbon,15.395833015441895,4.050839233398437,19.299999237060547,774,61.636844635009766
Lisbon.41,Portugal,Lisbon,15.516666412353516,4.0568310546875,19.299999237060547,768,62.2614860534668
Lisbon.42,Portugal,Lisbon,15.529166221618652,4.028786010742188,19.299999237060547,760,61.876338958740234
Lisbon.43,Portugal,Lisbon,15.574999809265137,4.017377014160156,19.19999885559082,755,61.8858757019043
Lisbon.44,Portugal,Lisbon,15.629166603088379,4.011883544921875,19.299999237060547,749,61.97752380371094
Lisbon.45,Portugal,Lisbon,15.637499809265137,4.033841247558594,19.399999618530273,747,62.249229431152344
Lisbon.46,Portugal,Lisbon,15.504166603088379,3.9478680419921877,18.899999618530273,748,61.857425689697266
Lisbon.47,Portugal,Lisbon,15.504166603088379,3.9478680419921877,18.899999618530273,748,61.857425689697266
