UID,Country,City,Mean_Annual_Temperature,Temperature_Seasonality,Range_Annual_Temperature,Annual_Precipitation,Precipitation_Seasonality
Rancagua.1,Chile,Rancagua,18.53333282470703,4.734320068359375,25.799999237060547,649,111.70825958251953
Rancagua.2,Chile,Rancagua,18.53333282470703,4.734320068359375,25.799999237060547,649,111.70825958251953
Rancagua.3,Chile,Rancagua,18.53333282470703,4.734320068359375,25.799999237060547,649,111.70825958251953
Rancagua.4,Chile,Rancagua,18.662500381469727,4.710776977539062,25.80000114440918,643,112.1480941772461
Rancagua.5,Chile,Rancagua,18.662500381469727,4.710776977539062,25.80000114440918,643,112.1480941772461
Rancagua.6,Chile,Rancagua,18.662500381469727,4.710776977539062,25.80000114440918,643,112.1480941772461
Rancagua.7,Chile,Rancagua,18.662500381469727,4.710776977539062,25.80000114440918,643,112.1480941772461
Rancagua.8,Chile,Rancagua,18.766666412353516,4.686505432128906,25.700000762939453,639,112.59236145019531
Rancagua.9,Chile,Rancagua,18.766666412353516,4.686505432128906,25.700000762939453,639,112.59236145019531
Rancagua.10,Chile,Rancagua,18.766666412353516,4.686505432128906,25.700000762939453,639,112.59236145019531
Rancagua.11,Chile,Rancagua,18.72083282470703,4.717879638671875,25.799999237060547,639,112.59236145019531
Rancagua.12,Chile,Rancagua,18.787500381469727,4.69565185546875,25.700000762939453,636,112.53022003173828
Rancagua.13,Chile,Rancagua,18.787500381469727,4.69565185546875,25.700000762939453,636,112.53022003173828
Rancagua.14,Chile,Rancagua,18.85416603088379,4.67043212890625,25.600000381469727,633,112.81434631347656
Rancagua.15,Chile,Rancagua,18.787500381469727,4.69565185546875,25.700000762939453,636,112.53022003173828
Rancagua.16,Chile,Rancagua,18.85416603088379,4.67043212890625,25.600000381469727,633,112.81434631347656
Rancagua.17,Chile,Rancagua,18.924999237060547,4.656642456054687,25.600000381469727,628,113.25410461425781
Rancagua.18,Chile,Rancagua,18.924999237060547,4.656642456054687,25.600000381469727,628,113.25410461425781
Rancagua.19,Chile,Rancagua,18.924999237060547,4.656642456054687,25.600000381469727,628,113.25410461425781
Rancagua.20,Chile,Rancagua,18.933332443237305,4.631970520019531,25.400001525878906,630,113.7649154663086
Rancagua.21,Chile,Rancagua,18.899999618530273,4.5987646484375,25.200000762939453,622,114.3387222290039
Rancagua.22,Chile,Rancagua,18.899999618530273,4.5987646484375,25.200000762939453,622,114.3387222290039
Rancagua.23,Chile,Rancagua,18.85416603088379,4.58933837890625,25.100000381469727,619,115.1813735961914
Rancagua.24,Chile,Rancagua,18.829166412353516,4.589239196777344,24.999998092651367,618,115.08379364013672
Rancagua.25,Chile,Rancagua,18.66666603088379,4.5943310546875,25,615,115.95830535888672
Rancagua.26,Chile,Rancagua,18.70833396911621,4.576015930175782,24.899999618530273,615,115.82325744628906
Rancagua.27,Chile,Rancagua,18.70833396911621,4.576015930175782,24.899999618530273,615,115.82325744628906
Rancagua.28,Chile,Rancagua,17.78333282470703,4.618113098144531,24.899999618530273,639,112.36441802978516
Rancagua.29,Chile,Rancagua,18.58333396911621,4.5750970458984375,24.69999885559082,610,115.69081115722656
Rancagua.30,Chile,Rancagua,18.14583396911621,4.602838134765625,24.80000114440918,622,114.15057373046875
Rancagua.31,Chile,Rancagua,18.14583396911621,4.602838134765625,24.80000114440918,622,114.15057373046875
Rancagua.32,Chile,Rancagua,18.14583396911621,4.602838134765625,24.80000114440918,622,114.15057373046875
Rancagua.33,Chile,Rancagua,17.412500381469727,4.6190380859375,24.700000762939453,633,111.17632293701172
Rancagua.34,Chile,Rancagua,17.412500381469727,4.6190380859375,24.700000762939453,633,111.17632293701172
Rancagua.35,Chile,Rancagua,17.712499618530273,4.6124398803710935,24.799999237060547,635,112.32742309570312
Rancagua.36,Chile,Rancagua,18.53333282470703,4.560269775390625,24.600000381469727,603,115.15088653564453
Rancagua.37,Chile,Rancagua,18.53333282470703,4.560269775390625,24.600000381469727,603,115.15088653564453
Rancagua.38,Chile,Rancagua,18.5625,4.5777685546875,24.799999237060547,614,115.16352081298828
Rancagua.39,Chile,Rancagua,16.179166793823242,4.585077514648438,24.5,656,108.67982482910156
