UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Sioux_Falls.1,USA,Sioux_Falls,3305.1391304347826,-63.2,7048.6
Sioux_Falls.2,USA,Sioux_Falls,3541.817391304348,-215.2,7965.6
Sioux_Falls.3,USA,Sioux_Falls,3336.9826086956523,-215.6,7147.6
Sioux_Falls.4,USA,Sioux_Falls,3575.0521739130436,-143.4,8885
Sioux_Falls.5,USA,Sioux_Falls,3330.4695652173914,-290.6,8359
Sioux_Falls.6,USA,Sioux_Falls,2959.1565217391303,-234.4,7466.8
Sioux_Falls.7,USA,Sioux_Falls,4386.130434782609,126.4,7014
Sioux_Falls.8,USA,Sioux_Falls,3918.217391304348,-95.6,7191
Sioux_Falls.9,USA,Sioux_Falls,3471.1478260869567,-178.2,8169.4
Sioux_Falls.10,USA,Sioux_Falls,3407.8347826086956,-248.6,8933.2
Sioux_Falls.11,USA,Sioux_Falls,4461.060869565217,-250.2,8000.8
Sioux_Falls.12,USA,Sioux_Falls,3381.4434782608696,-205.2,7762.6
Sioux_Falls.13,USA,Sioux_Falls,3971.313043478261,101.2,6454.4
Sioux_Falls.14,USA,Sioux_Falls,3858.4521739130437,116.2,6437
Sioux_Falls.15,USA,Sioux_Falls,3843.9304347826087,120,6196.4
Sioux_Falls.16,USA,Sioux_Falls,3735.191304347826,-97,8149.8
Sioux_Falls.17,USA,Sioux_Falls,4211.617391304348,-20,7261.6
Sioux_Falls.18,USA,Sioux_Falls,3985.634782608696,-131,8492
Sioux_Falls.19,USA,Sioux_Falls,4226.182608695653,-171.6,7508.6
Sioux_Falls.20,USA,Sioux_Falls,3547.1043478260867,-299.4,8768.6
Sioux_Falls.21,USA,Sioux_Falls,4256.217391304348,-29.8,7983.2
Sioux_Falls.22,USA,Sioux_Falls,2858.939130434783,-165.6,5529.4
Sioux_Falls.23,USA,Sioux_Falls,3490.6608695652176,-60.8,6939.8
Sioux_Falls.24,USA,Sioux_Falls,4837.408695652174,-19,8403.2
Sioux_Falls.25,USA,Sioux_Falls,4675.8,96.8,7951.8
Sioux_Falls.26,USA,Sioux_Falls,4308.504347826087,-63.4,8748.2
Sioux_Falls.27,USA,Sioux_Falls,3568.8695652173915,-204.6,9134.2
Sioux_Falls.28,USA,Sioux_Falls,3692.9217391304346,-273.2,8926.6
Sioux_Falls.29,USA,Sioux_Falls,4285.678260869565,-59.8,8008.6
Sioux_Falls.30,USA,Sioux_Falls,4087.869565217391,-49.6,8167.2
Sioux_Falls.31,USA,Sioux_Falls,3711.573913043478,-135.8,8827.4
Sioux_Falls.32,USA,Sioux_Falls,4294.765217391305,-158,7251.4
Sioux_Falls.33,USA,Sioux_Falls,3904.895652173913,-263.8,8888
Sioux_Falls.34,USA,Sioux_Falls,3612.8695652173915,-181,8880.2
Sioux_Falls.35,USA,Sioux_Falls,4005.426086956522,-196.2,8376.2
Sioux_Falls.36,USA,Sioux_Falls,3875.2434782608693,-109.8,8870.4
