UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Rockford.1,USA,Rockford,5455.252173913043,719.6,8278.4
Rockford.2,USA,Rockford,4024.5652173913045,-203.4,9064.2
Rockford.3,USA,Rockford,3913.5304347826086,227,8683.4
Rockford.4,USA,Rockford,4035.7478260869566,235.6,9329
Rockford.5,USA,Rockford,3918.295652173913,-318,9073.2
Rockford.6,USA,Rockford,4790.365217391304,313.6,8318
Rockford.7,USA,Rockford,4295.382608695652,406.2,8888.2
Rockford.8,USA,Rockford,3696.278260869565,160,8319.6
Rockford.9,USA,Rockford,4407.139130434783,484.6,8058.6
Rockford.10,USA,Rockford,4752.460869565218,358.2,8945.6
Rockford.11,USA,Rockford,3777.208695652174,-133.4,9091.2
Rockford.12,USA,Rockford,3942.8,-67.2,9181
Rockford.13,USA,Rockford,4055.6521739130435,360.4,8733.2
Rockford.14,USA,Rockford,4357.226086956522,-217,8795.2
Rockford.15,USA,Rockford,4033.1652173913044,9.6,8188.4
Rockford.16,USA,Rockford,3871.060869565217,21.8,6311.8
Rockford.17,USA,Rockford,3999.817391304348,-22,6524
Rockford.18,USA,Rockford,5464.382608695652,504.8,8190.2
Rockford.19,USA,Rockford,3200.704347826087,-125.6,6995.8
Rockford.20,USA,Rockford,4183.921739130435,-127.4,8328.2
Rockford.21,USA,Rockford,4599.208695652173,77.8,9022.2
Rockford.22,USA,Rockford,4893.130434782609,535.2,8842.2
Rockford.23,USA,Rockford,4366.052173913044,428.2,9006.6
Rockford.24,USA,Rockford,3875.5913043478263,561.2,6903.2
Rockford.25,USA,Rockford,4154.130434782609,639.4,6159.4
Rockford.26,USA,Rockford,4495.078260869565,374.2,8997.6
Rockford.27,USA,Rockford,4158.608695652174,-78.2,8046.6
Rockford.28,USA,Rockford,5149.078260869565,308.6,8793.8
Rockford.29,USA,Rockford,4598.182608695653,-11.4,8399
Rockford.30,USA,Rockford,4698.008695652174,156.8,8528
Rockford.31,USA,Rockford,4299.930434782609,411.4,9080.4
Rockford.32,USA,Rockford,4589.704347826087,70.4,8899.4
Rockford.33,USA,Rockford,4745.530434782609,902.2,7487.4
Rockford.34,USA,Rockford,4457.478260869565,165.8,8578
Rockford.35,USA,Rockford,4823.347826086957,667.8,8925.2
Rockford.36,USA,Rockford,3865.4434782608696,-156,8880.2
Rockford.37,USA,Rockford,4280.365217391304,306.4,8592
Rockford.38,USA,Rockford,5660.034782608695,591.8,8980.6
Rockford.39,USA,Rockford,5039.260869565218,669.8,7242.4
Rockford.40,USA,Rockford,5866.913043478261,1002.4,8687.6
