UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Thessaloniki.1,Greece,Thessaloniki,4255.747826086957,-224.2,6957
Thessaloniki.2,Greece,Thessaloniki,4595.921739130435,2779.6,7420.6
Thessaloniki.3,Greece,Thessaloniki,4751.347826086956,3569,6453.8
Thessaloniki.4,Greece,Thessaloniki,4903.139130434783,3773.2,5984.8
Thessaloniki.5,Greece,Thessaloniki,6712.878260869566,4621.8,8021.2
Thessaloniki.6,Greece,Thessaloniki,3971.7130434782607,1536.2,8918.6
Thessaloniki.7,Greece,Thessaloniki,4076.3565217391306,1131.2,9209
Thessaloniki.8,Greece,Thessaloniki,3187.304347826087,-3000,8255.8
Thessaloniki.9,Greece,Thessaloniki,2902.034782608696,1928.2,3791.6
Thessaloniki.10,Greece,Thessaloniki,5230.034782608695,4648.2,6216.8
Thessaloniki.11,Greece,Thessaloniki,5243.452173913043,3406.6,6627.8
Thessaloniki.12,Greece,Thessaloniki,6924.304347826087,4997.4,7831.4
Thessaloniki.13,Greece,Thessaloniki,4792.408695652174,2858.2,7688.2
Thessaloniki.14,Greece,Thessaloniki,4059.904347826087,1579,8408.8
Thessaloniki.15,Greece,Thessaloniki,2248.582608695652,-3000,6139.4
Thessaloniki.16,Greece,Thessaloniki,2608.782608695652,1260.2,4133.4
Thessaloniki.17,Greece,Thessaloniki,6351.765217391305,4506,7718.4
Thessaloniki.18,Greece,Thessaloniki,4559.817391304348,3353.6,5791.8
Thessaloniki.19,Greece,Thessaloniki,6462.808695652174,4385.6,7541
Thessaloniki.20,Greece,Thessaloniki,6646.913043478261,4935.2,7598
Thessaloniki.21,Greece,Thessaloniki,4190.591304347826,1830.6,8973.6
Thessaloniki.22,Greece,Thessaloniki,3747.9826086956523,2626.6,5110.4
Thessaloniki.23,Greece,Thessaloniki,3970.2260869565216,2368.8,5144
Thessaloniki.24,Greece,Thessaloniki,2116.191304347826,1262.8,2870.2
Thessaloniki.25,Greece,Thessaloniki,1836.7565217391304,1247.8,2349
Thessaloniki.26,Greece,Thessaloniki,3865.582608695652,2940,5107.4
Thessaloniki.27,Greece,Thessaloniki,5002.286956521739,3075.4,6377.6
Thessaloniki.28,Greece,Thessaloniki,7432.573913043479,5866,8156.8
Thessaloniki.29,Greece,Thessaloniki,4700.843478260869,2872,6766.2
Thessaloniki.30,Greece,Thessaloniki,5608.504347826087,3484.6,7211.6
Thessaloniki.31,Greece,Thessaloniki,2218.391304347826,1380.6,3896
Thessaloniki.32,Greece,Thessaloniki,3749.5652173913045,2717,5719.6
Thessaloniki.33,Greece,Thessaloniki,3128.121739130435,2219.8,4733.8
Thessaloniki.34,Greece,Thessaloniki,4510.530434782609,3275,6179.2
Thessaloniki.35,Greece,Thessaloniki,5388.408695652174,4186.4,6449.6
Thessaloniki.36,Greece,Thessaloniki,5923.817391304348,4600.2,6998
Thessaloniki.37,Greece,Thessaloniki,4516.686956521739,2426.2,6455.4
Thessaloniki.38,Greece,Thessaloniki,5256.026086956522,3147,7161.2
Thessaloniki.39,Greece,Thessaloniki,4357.634782608696,3249.4,6291.6
Thessaloniki.40,Greece,Thessaloniki,5477.991304347826,4770.6,6278.8
Thessaloniki.41,Greece,Thessaloniki,6062.573913043479,5173.6,6987.2
Thessaloniki.42,Greece,Thessaloniki,5766,4069.8,6795.6
Thessaloniki.43,Greece,Thessaloniki,4467.852173913044,2615.2,6770.2
Thessaloniki.44,Greece,Thessaloniki,4579.330434782609,2794.8,7105
