UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Manchester.1,UK,Manchester,7426.069565217392,4393.4,8604.2
Manchester.2,UK,Manchester,6558.104347826087,3687.6,8938.6
Manchester.3,UK,Manchester,7018.034782608695,2734,8862.2
Manchester.4,UK,Manchester,6148.930434782609,2882.6,8537.4
Manchester.5,UK,Manchester,5738.991304347826,756.4,8444.2
Manchester.6,UK,Manchester,6005.217391304348,2217.2,8377
Manchester.7,UK,Manchester,6828.565217391304,3242,8420.8
Manchester.8,UK,Manchester,6955.260869565217,3808.2,8557.8
Manchester.9,UK,Manchester,6769.269565217392,4193.2,8422
Manchester.10,UK,Manchester,7164.478260869565,2814.2,8827.6
Manchester.11,UK,Manchester,6528.634782608696,1729.4,8883.2
Manchester.12,UK,Manchester,6978.078260869565,1181.2,8811
Manchester.13,UK,Manchester,6568.478260869565,1105.4,8604.8
Manchester.14,UK,Manchester,5930.304347826087,1152.6,8196.4
Manchester.15,UK,Manchester,5377.834782608696,1847.6,8076.4
Manchester.16,UK,Manchester,5353.704347826087,2126.2,7812.4
Manchester.17,UK,Manchester,4827.452173913043,2168,6637.4
Manchester.18,UK,Manchester,4142.408695652174,996,6030
Manchester.19,UK,Manchester,4456.921739130435,1236.2,6478
Manchester.20,UK,Manchester,6411.55652173913,2141.2,8080.6
Manchester.21,UK,Manchester,5840.252173913043,1883.4,7987.6
Manchester.22,UK,Manchester,5861.982608695653,1208.2,8302.4
Manchester.23,UK,Manchester,6334.973913043478,3221.4,8521.8
Manchester.24,UK,Manchester,6658.452173913043,1988.6,8318.2
Manchester.25,UK,Manchester,5425.573913043479,3001.4,6967.4
Manchester.26,UK,Manchester,6107.817391304347,2523.8,8246.2
Manchester.27,UK,Manchester,6862.48695652174,2738.4,8605.4
Manchester.28,UK,Manchester,6934.078260869565,1771,8719
Manchester.29,UK,Manchester,6068.652173913043,1295.4,8330.6
Manchester.30,UK,Manchester,6035.686956521739,1972.6,8058.6
Manchester.31,UK,Manchester,6989.139130434783,3162.8,8326.6
Manchester.32,UK,Manchester,7202.51304347826,2419,8671.6
Manchester.33,UK,Manchester,5801.634782608696,1942.4,8507.6
Manchester.34,UK,Manchester,4615.295652173913,32,7971
Manchester.35,UK,Manchester,4676.165217391304,738.8,6969.6
Manchester.36,UK,Manchester,5886.295652173913,2087.6,7624
Manchester.37,UK,Manchester,5514.495652173913,1040.6,8372.6
Manchester.38,UK,Manchester,7294.704347826087,1349.6,9146.2
