UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Toronto.1,Canada,Toronto,4515.973913043478,199.6,7235.8
Toronto.2,Canada,Toronto,4371.139130434783,-261,8297.6
Toronto.3,Canada,Toronto,3408.6,-174.8,7214.2
Toronto.4,Canada,Toronto,2992.817391304348,25.2,4823.4
Toronto.5,Canada,Toronto,3544.5913043478263,-310.2,8642.4
Toronto.6,Canada,Toronto,3415.2347826086957,-85.8,7817.6
Toronto.7,Canada,Toronto,2781.1391304347826,-309,5205.8
Toronto.8,Canada,Toronto,3024.973913043478,3.2,5672.8
Toronto.9,Canada,Toronto,4515.982608695653,-88.8,8365.4
Toronto.10,Canada,Toronto,2115.5565217391304,15,3988.2
Toronto.11,Canada,Toronto,3797.3478260869565,80,6115
Toronto.12,Canada,Toronto,2251.939130434783,-35,3983.2
Toronto.13,Canada,Toronto,3351.7652173913043,-533.8,5327.4
Toronto.14,Canada,Toronto,3830.4782608695655,321.2,5843.4
Toronto.15,Canada,Toronto,2966.7478260869566,39,6632.6
Toronto.16,Canada,Toronto,5088.660869565218,236.6,8220.8
Toronto.17,Canada,Toronto,3893.904347826087,-67,7868.4
Toronto.18,Canada,Toronto,3453.1391304347826,-110.6,7238
Toronto.19,Canada,Toronto,5749.147826086956,1153.8,8611.8
Toronto.20,Canada,Toronto,2719.6173913043476,241.2,5661.2
Toronto.21,Canada,Toronto,3917.113043478261,371,6686.6
Toronto.22,Canada,Toronto,2232.2260869565216,-29.2,4359.8
Toronto.23,Canada,Toronto,5017.295652173913,666.2,8167.2
Toronto.24,Canada,Toronto,4946.582608695652,548.8,8972.6
Toronto.25,Canada,Toronto,4564.017391304348,-26.6,8380.2
Toronto.26,Canada,Toronto,4489.991304347826,-11.4,8254.8
Toronto.27,Canada,Toronto,3948.382608695652,-23,8195
Toronto.28,Canada,Toronto,2906.782608695652,-63.8,6675.8
Toronto.29,Canada,Toronto,3255.634782608696,-169.2,7016
Toronto.30,Canada,Toronto,3964.3478260869565,-127.6,7527.2
Toronto.31,Canada,Toronto,3615.695652173913,-152,8041.8
Toronto.32,Canada,Toronto,3913.791304347826,-53.8,7568.2
Toronto.33,Canada,Toronto,4955.895652173913,-77.2,8456.4
Toronto.34,Canada,Toronto,2981.878260869565,198.6,5275.8
Toronto.35,Canada,Toronto,4548.260869565217,42.8,8370.4
Toronto.36,Canada,Toronto,5120.44347826087,778.2,8053
Toronto.37,Canada,Toronto,4447.617391304348,331.6,7503.8
