UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Halifax.1,Canada,Halifax,4438.304347826087,-3000,8204.4
Halifax.2,Canada,Halifax,6778.652173913044,2138.8,8697
Halifax.3,Canada,Halifax,6758.878260869566,2313,8466.8
Halifax.4,Canada,Halifax,6410.147826086956,1542.2,9240.6
Halifax.5,Canada,Halifax,6634.791304347826,1404.2,8968.8
Halifax.6,Canada,Halifax,6251.113043478261,1846.4,8574
Halifax.7,Canada,Halifax,7108.434782608696,3623.6,8738.6
Halifax.8,Canada,Halifax,6732.852173913044,2733.2,8321.4
Halifax.9,Canada,Halifax,6202,1693.8,8257.2
Halifax.10,Canada,Halifax,6137.113043478261,1484.4,8530.8
Halifax.11,Canada,Halifax,6308.765217391305,1936.8,8959.8
Halifax.12,Canada,Halifax,6074.278260869565,1271.4,7937.6
Halifax.13,Canada,Halifax,2308.1043478260867,-98.6,4966.2
Halifax.14,Canada,Halifax,4295.652173913044,-409.4,7381
Halifax.15,Canada,Halifax,-2107.704347826087,-3000,3867.2
Halifax.16,Canada,Halifax,5251.660869565218,498.4,8005.6
Halifax.17,Canada,Halifax,3963.6782608695653,-936.8,7705.6
Halifax.18,Canada,Halifax,-2978.113043478261,-3000,-2496.6
Halifax.19,Canada,Halifax,899.7652173913043,-3000,8157.4
Halifax.20,Canada,Halifax,5827.339130434782,1277.2,8266.2
Halifax.21,Canada,Halifax,5771.539130434782,541.8,8243.2
Halifax.22,Canada,Halifax,6734.695652173913,1219.2,8777.2
Halifax.23,Canada,Halifax,4553.269565217392,-2130.8,7100.8
Halifax.24,Canada,Halifax,1988.5304347826086,-710.6,3914
Halifax.25,Canada,Halifax,4800.565217391305,436.4,7206.2
Halifax.26,Canada,Halifax,6049.721739130435,1880.6,8356.4
Halifax.27,Canada,Halifax,6097.052173913044,2206.8,8108.4
Halifax.28,Canada,Halifax,5355.217391304348,421.4,8047.6
Halifax.29,Canada,Halifax,5562.721739130435,366.2,8202
Halifax.30,Canada,Halifax,5966.669565217391,1107.8,8935
Halifax.31,Canada,Halifax,6369.313043478261,1609.6,8437.8
Halifax.32,Canada,Halifax,4394.48695652174,-36,7195.2
Halifax.33,Canada,Halifax,5773.408695652174,1114.2,8476.2
Halifax.34,Canada,Halifax,7056.434782608696,3209,8669.6
Halifax.35,Canada,Halifax,6882,2784.8,8751.6
Halifax.36,Canada,Halifax,6522.886956521739,2492.2,8698.2
Halifax.37,Canada,Halifax,6177.669565217391,1618.6,8383.6
Halifax.38,Canada,Halifax,6029.182608695652,1569.4,8768.8
Halifax.39,Canada,Halifax,6304.017391304348,2330.8,8445.8
Halifax.40,Canada,Halifax,5699.565217391304,942.4,8056.4
Halifax.41,Canada,Halifax,6711.782608695652,1895.4,8693.4
Halifax.42,Canada,Halifax,7160.04347826087,3660.6,8544.8
Halifax.43,Canada,Halifax,7406.826086956522,3988,8825.2
