UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Toluca.1,Mexico,Toluca,5010.617391304348,1061.4,7094.4
Toluca.2,Mexico,Toluca,4964.452173913043,2338,7727.6
Toluca.3,Mexico,Toluca,5796.843478260869,2909.8,7882.8
Toluca.4,Mexico,Toluca,7250.139130434783,781.4,8797.6
Toluca.5,Mexico,Toluca,4807.365217391304,2410,7837.4
Toluca.6,Mexico,Toluca,4424.026086956522,1872.8,7074.6
Toluca.7,Mexico,Toluca,4604.2,2245,7798
Toluca.8,Mexico,Toluca,4617.113043478261,2588.8,6907.6
Toluca.9,Mexico,Toluca,5832.339130434782,2020.8,8049.6
Toluca.10,Mexico,Toluca,4397.286956521739,2382.2,6613
Toluca.11,Mexico,Toluca,2198.4086956521737,1128.6,3436.4
Toluca.12,Mexico,Toluca,1384.808695652174,332.6,3234.2
Toluca.13,Mexico,Toluca,5635.713043478261,3059.6,8047.6
Toluca.14,Mexico,Toluca,4460.869565217391,2189.6,7531
Toluca.15,Mexico,Toluca,4818.347826086956,2303.2,8125.4
Toluca.16,Mexico,Toluca,4767.008695652174,2477,7966.4
Toluca.17,Mexico,Toluca,5021.191304347826,2772.4,7734
Toluca.18,Mexico,Toluca,5641.75652173913,3202.6,7814.4
Toluca.19,Mexico,Toluca,4205.75652173913,2230.8,6874.8
Toluca.20,Mexico,Toluca,4541.173913043478,2178.4,7962.6
Toluca.21,Mexico,Toluca,5724,2246.4,7695.8
