UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Pittsburgh.1,USA,Pittsburgh,6326.973913043478,1243.6,8789.6
Pittsburgh.2,USA,Pittsburgh,6292.504347826087,1061.4,8788.8
Pittsburgh.3,USA,Pittsburgh,6317.730434782608,2001.4,9081.4
Pittsburgh.4,USA,Pittsburgh,6018.008695652174,-142.8,8427.8
Pittsburgh.5,USA,Pittsburgh,5742.426086956521,931.4,8407.4
Pittsburgh.6,USA,Pittsburgh,6698.730434782608,2306.8,8609
Pittsburgh.7,USA,Pittsburgh,6356.504347826087,2278.4,8299.4
Pittsburgh.8,USA,Pittsburgh,4038.2521739130434,1405,5897.6
Pittsburgh.9,USA,Pittsburgh,6344.139130434783,1819.8,8854
Pittsburgh.10,USA,Pittsburgh,5306.139130434783,1015,8204.8
Pittsburgh.11,USA,Pittsburgh,6138.886956521739,1479.2,8966.2
Pittsburgh.12,USA,Pittsburgh,6171.269565217392,1427.6,9016.8
Pittsburgh.13,USA,Pittsburgh,6238.408695652174,1681.8,9141.4
Pittsburgh.14,USA,Pittsburgh,5850.339130434782,2544.8,7762.2
Pittsburgh.15,USA,Pittsburgh,2742.878260869565,506.2,4779
Pittsburgh.16,USA,Pittsburgh,6354.773913043478,2493.2,9082.6
Pittsburgh.17,USA,Pittsburgh,5660,848,8867
Pittsburgh.18,USA,Pittsburgh,5876.947826086956,985,8179.2
Pittsburgh.19,USA,Pittsburgh,6714.321739130435,2148.4,8573.2
Pittsburgh.20,USA,Pittsburgh,6444.313043478261,2083.8,9324.2
Pittsburgh.21,USA,Pittsburgh,4363.886956521739,915,6844.8
Pittsburgh.22,USA,Pittsburgh,4538.373913043478,119,7363.8
Pittsburgh.23,USA,Pittsburgh,6032.495652173913,1396.6,8012.6
Pittsburgh.24,USA,Pittsburgh,6124.452173913043,1499.2,8737.4
Pittsburgh.25,USA,Pittsburgh,6399.6,2327.8,8854.8
Pittsburgh.26,USA,Pittsburgh,5881.269565217392,1403.6,8829.6
Pittsburgh.27,USA,Pittsburgh,6200.643478260869,2125.6,9008.4
Pittsburgh.28,USA,Pittsburgh,4278.321739130435,-154.2,7515.8
Pittsburgh.29,USA,Pittsburgh,5418.852173913044,1512.4,7945
Pittsburgh.30,USA,Pittsburgh,4821.417391304348,1687.4,7079
Pittsburgh.31,USA,Pittsburgh,6315.008695652174,1955.6,8123.8
Pittsburgh.32,USA,Pittsburgh,6616.478260869565,2999.8,9241
Pittsburgh.33,USA,Pittsburgh,5920.173913043478,1456.2,8976.6
Pittsburgh.34,USA,Pittsburgh,6130.04347826087,466.8,8996.8
Pittsburgh.35,USA,Pittsburgh,6079.156521739131,1686.6,8601.6
Pittsburgh.36,USA,Pittsburgh,3777.008695652174,715.6,6662.6
Pittsburgh.37,USA,Pittsburgh,6114.095652173913,1369.6,8975.6
Pittsburgh.38,USA,Pittsburgh,5681.382608695652,1706.8,8542.8
