UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Lanzhou.1,China,Lanzhou,2326.495652173913,1463.4,3964.8
Lanzhou.2,China,Lanzhou,1982.6347826086956,1207.2,3356.6
Lanzhou.3,China,Lanzhou,2935.7130434782607,921,5927.8
Lanzhou.4,China,Lanzhou,3951.7739130434784,760.8,7665.2
Lanzhou.5,China,Lanzhou,1698.408695652174,1031.6,2715.8
Lanzhou.6,China,Lanzhou,2796.904347826087,958.6,5407.4
Lanzhou.7,China,Lanzhou,2648.3217391304347,667,5218.6
Lanzhou.8,China,Lanzhou,4140.295652173913,1928.8,7352.6
Lanzhou.9,China,Lanzhou,5566.930434782609,2311.2,8834.2
Lanzhou.10,China,Lanzhou,2680.4434782608696,793.2,6075.4
Lanzhou.11,China,Lanzhou,2956.9652173913046,1264,5612.2
Lanzhou.12,China,Lanzhou,1943.104347826087,1034,3135.8
Lanzhou.13,China,Lanzhou,2440.6521739130435,1236.4,4318.2
Lanzhou.14,China,Lanzhou,3928.7652173913043,712.4,7274
Lanzhou.15,China,Lanzhou,2234.3130434782606,782,4649
Lanzhou.16,China,Lanzhou,3185.486956521739,1193,5831
Lanzhou.17,China,Lanzhou,2847.330434782609,1069.2,4939
Lanzhou.18,China,Lanzhou,1912.695652173913,986,3688.8
Lanzhou.19,China,Lanzhou,2695.721739130435,1231,5547.4
Lanzhou.20,China,Lanzhou,2893.5652173913045,971.8,5552.6
Lanzhou.21,China,Lanzhou,2668.5478260869563,271.4,5244.2
Lanzhou.22,China,Lanzhou,2277.426086956522,836,4400.8
Lanzhou.23,China,Lanzhou,1517.6608695652174,276.2,2859.8
Lanzhou.24,China,Lanzhou,885.991304347826,-384.2,2143.4
Lanzhou.25,China,Lanzhou,2194.6,1025.8,4022
Lanzhou.26,China,Lanzhou,1914.1652173913042,740.8,3673.2
Lanzhou.27,China,Lanzhou,1978.904347826087,818.6,3318.8
Lanzhou.28,China,Lanzhou,1718.7217391304348,622.8,3731.6
Lanzhou.29,China,Lanzhou,3137.895652173913,1522.8,6054
Lanzhou.30,China,Lanzhou,1932.791304347826,1369.2,3175.6
Lanzhou.31,China,Lanzhou,1719.4608695652173,915.6,3383.6
Lanzhou.32,China,Lanzhou,2084.9826086956523,1249.4,3645.4
Lanzhou.33,China,Lanzhou,2360.086956521739,1379.8,4031.4
Lanzhou.34,China,Lanzhou,1897.1391304347826,881.4,3199.6
Lanzhou.35,China,Lanzhou,2070.417391304348,1271.4,3333.4
Lanzhou.36,China,Lanzhou,2161.6782608695653,1193.8,4059
Lanzhou.37,China,Lanzhou,2548.730434782609,1516.6,4743.8
Lanzhou.38,China,Lanzhou,2896.6,1494,5224.6
Lanzhou.39,China,Lanzhou,2411.582608695652,1432.4,4163.4
Lanzhou.40,China,Lanzhou,2266.191304347826,1401.6,4012.6
Lanzhou.41,China,Lanzhou,2340.3826086956524,1439.6,3920.4
Lanzhou.42,China,Lanzhou,2579.973913043478,1313.6,4704.4
Lanzhou.43,China,Lanzhou,2211.217391304348,1371.4,4047.6
Lanzhou.44,China,Lanzhou,2024.913043478261,1242.4,3911.2
