UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Raleigh.1,USA,Raleigh,5088.669565217391,3794.2,6697.4
Raleigh.2,USA,Raleigh,5328.51304347826,3594.6,7538.2
Raleigh.3,USA,Raleigh,6102.721739130435,4221,7813.6
Raleigh.4,USA,Raleigh,6855.234782608695,4845.2,8415.2
Raleigh.5,USA,Raleigh,5478.773913043478,3615.4,7164.6
Raleigh.6,USA,Raleigh,5509.478260869565,3564,7653
Raleigh.7,USA,Raleigh,5966.417391304348,4390,7510.2
Raleigh.8,USA,Raleigh,7336.339130434782,5134.8,9167.2
Raleigh.9,USA,Raleigh,5656.260869565217,3439.2,8076
Raleigh.10,USA,Raleigh,7751.408695652174,5817.6,9092.6
Raleigh.11,USA,Raleigh,5511.373913043478,4087.6,7265.2
Raleigh.12,USA,Raleigh,4626.521739130435,3144,5943.6
Raleigh.13,USA,Raleigh,6912.313043478261,4314,8953.4
Raleigh.14,USA,Raleigh,6559.695652173913,4537.2,8215.4
Raleigh.15,USA,Raleigh,5155.860869565217,2801,7587
Raleigh.16,USA,Raleigh,5514.973913043478,3341.4,7696.2
Raleigh.17,USA,Raleigh,6490.5999999999995,4401.8,8129.2
Raleigh.18,USA,Raleigh,6033.834782608696,3838.8,7993.8
Raleigh.19,USA,Raleigh,6470.791304347827,4617.8,7947.6
Raleigh.20,USA,Raleigh,6163.095652173914,4648.6,7131.2
Raleigh.21,USA,Raleigh,6873.478260869565,4574.2,8153.4
Raleigh.22,USA,Raleigh,6716.356521739131,5094.2,7956
Raleigh.23,USA,Raleigh,5280.217391304348,2784.6,7518.8
Raleigh.24,USA,Raleigh,3495.8,1858.6,5587.4
Raleigh.25,USA,Raleigh,4584.4,2670.2,7005.6
Raleigh.26,USA,Raleigh,5623.44347826087,3379.8,7957
Raleigh.27,USA,Raleigh,5943.139130434783,4368.4,7443.8
Raleigh.28,USA,Raleigh,6510.626086956522,4247.8,8801.8
Raleigh.29,USA,Raleigh,7730.260869565218,5511,9082.6
Raleigh.30,USA,Raleigh,6135.895652173913,3407.2,7924.8
Raleigh.31,USA,Raleigh,6721.478260869565,4068.2,8563.6
Raleigh.32,USA,Raleigh,6447.773913043478,4640.8,8282.8
Raleigh.33,USA,Raleigh,5727.24347826087,3946.8,7844.8
Raleigh.34,USA,Raleigh,5771.365217391304,4057,7494
Raleigh.35,USA,Raleigh,6804.017391304348,4025.4,8894.4
Raleigh.36,USA,Raleigh,7106.643478260869,5059.8,8680
Raleigh.37,USA,Raleigh,5594.217391304348,764.2,8656.8
Raleigh.38,USA,Raleigh,6403.417391304348,3813.2,7808.4
Raleigh.39,USA,Raleigh,5937.304347826087,3379.6,8150.8
