UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Fergus.1,Canada,Fergus,3636.365217391304,-780.2,8368
Fergus.2,Canada,Fergus,4062.973913043478,-147.4,8088
Fergus.3,Canada,Fergus,3813.426086956522,-238.8,8492.4
Fergus.4,Canada,Fergus,3668.808695652174,-130.6,8284
Fergus.5,Canada,Fergus,4072.017391304348,-202.4,8559.8
Fergus.6,Canada,Fergus,3869.939130434783,362.6,6714.6
Fergus.7,Canada,Fergus,4176.860869565217,-230.4,8233.8
Fergus.8,Canada,Fergus,3996.0086956521736,-183,8529.2
Fergus.9,Canada,Fergus,4777.130434782609,-60.4,8728.2
Fergus.10,Canada,Fergus,4891.017391304348,261.6,8336.4
Fergus.11,Canada,Fergus,3913.7478260869566,-178.6,8804.2
Fergus.12,Canada,Fergus,3705.4434782608696,-293.2,8911.6
Fergus.13,Canada,Fergus,4724.904347826087,60,8431
Fergus.14,Canada,Fergus,4600.104347826087,69,8231.2
Fergus.15,Canada,Fergus,4155.165217391304,-174.2,8535
Fergus.16,Canada,Fergus,3211.7391304347825,-289.8,8462
Fergus.17,Canada,Fergus,3856.9478260869564,-259.8,8471.6
Fergus.18,Canada,Fergus,3986.8695652173915,-274.8,8493.2
Fergus.19,Canada,Fergus,3887.9652173913046,-99.8,8124
Fergus.20,Canada,Fergus,5123.339130434782,515.6,8189.2
