UID,Country,City,Mean_NDVI,Min_NDVI,Max_NDVI
Paris.1,France,Paris,5918.617391304348,3682,7347.6
Paris.2,France,Paris,5718.234782608696,323.2,8433
Paris.3,France,Paris,5004.069565217392,3544,6614.2
Paris.4,France,Paris,5486.591304347827,2574.8,8868.8
Paris.5,France,Paris,4498.182608695653,2836.8,6328.6
Paris.6,France,Paris,4709.504347826087,3074.8,5922.8
Paris.7,France,Paris,6988.956521739131,3178,8969.8
Paris.8,France,Paris,6774.182608695653,4313.8,8437
Paris.9,France,Paris,5945.121739130434,3099.4,7390.8
Paris.10,France,Paris,4880.069565217392,2686,6047
Paris.11,France,Paris,6344.982608695652,3732.4,8103.8
Paris.12,France,Paris,4617.034782608695,2472.4,6163.6
Paris.13,France,Paris,4534.773913043478,2397.4,7581
Paris.14,France,Paris,5245.2,3150.4,7485.8
Paris.15,France,Paris,6160.626086956522,3497.8,7756.2
Paris.16,France,Paris,4469.843478260869,1284.2,6091
Paris.17,France,Paris,3910.3739130434783,1386.8,6492.6
Paris.18,France,Paris,2974.7130434782607,1204.8,5060.2
Paris.19,France,Paris,3822.295652173913,1975.4,5059.2
Paris.20,France,Paris,3573.782608695652,1039.8,4880.4
Paris.21,France,Paris,3223.939130434783,1413.2,4506
Paris.22,France,Paris,4990.452173913043,3292.4,6661.6
Paris.23,France,Paris,7281.365217391304,3812.2,9043.6
Paris.24,France,Paris,6835.608695652174,4144.6,8978.2
Paris.25,France,Paris,6030.417391304348,2787.4,8724.2
Paris.26,France,Paris,7210.173913043478,3300.6,9091.2
Paris.27,France,Paris,4176.982608695653,1476.6,5794.4
Paris.28,France,Paris,5549.852173913044,2159.2,7066
Paris.29,France,Paris,1396.6695652173914,240.4,2741.2
Paris.30,France,Paris,2495.4608695652173,845.2,3798.6
Paris.31,France,Paris,4362.339130434782,2466.4,6118
Paris.32,France,Paris,4766.973913043478,2259.6,6282.6
Paris.33,France,Paris,5107.391304347826,2150.8,7365.4
Paris.34,France,Paris,6712.104347826087,3889.8,8144
Paris.35,France,Paris,5638,3155,7777
Paris.36,France,Paris,3437.2,2155.8,4690.4
Paris.37,France,Paris,7215.504347826087,4708.8,9061
Paris.38,France,Paris,5146.069565217391,1984,7144.6
Paris.39,France,Paris,3702.1565217391303,1692.2,5715.8
Paris.40,France,Paris,3344.3739130434783,2298.6,4734.6
Paris.41,France,Paris,1990.3739130434783,1162.8,3385.6
Paris.42,France,Paris,4959.973913043478,2783.6,7776.8
Paris.43,France,Paris,5951.365217391304,3685.8,8069
Paris.44,France,Paris,4905.686956521739,1971.2,7274.2
Paris.45,France,Paris,5412.104347826087,2889.8,8149.8
Paris.46,France,Paris,3093.808695652174,1993.6,4839.2
Paris.47,France,Paris,5554.965217391305,2442.2,8917.6
Paris.48,France,Paris,5233.826086956522,2788,7856.8
Paris.49,France,Paris,5158.208695652173,1856.8,8026
Paris.50,France,Paris,4894.930434782609,2480.6,7716.6
Paris.51,France,Paris,5169.408695652174,2005,8106.4
Paris.52,France,Paris,6717.069565217391,3155.8,8386
Paris.53,France,Paris,4005.608695652174,1951,6427.2
Paris.54,France,Paris,6414.4,3466.6,8753.6
