UID,Country,City,Latitude,Longitude
Freehold.1,USA,Freehold,40.1370278499087,-74.3538553386547
Freehold.2,USA,Freehold,40.1370278499087,-74.3108553386547
Freehold.3,USA,Freehold,40.1370278499087,-74.2678553386547
Freehold.4,USA,Freehold,40.1370278499087,-74.2248553386547
Freehold.5,USA,Freehold,40.1370278499087,-74.1818553386547
Freehold.6,USA,Freehold,40.1800278499087,-74.3968553386547
Freehold.7,USA,Freehold,40.1800278499087,-74.3538553386547
Freehold.8,USA,Freehold,40.1800278499087,-74.3108553386547
Freehold.9,USA,Freehold,40.1800278499087,-74.2678553386547
Freehold.10,USA,Freehold,40.1800278499087,-74.2248553386547
Freehold.11,USA,Freehold,40.1800278499087,-74.1818553386547
Freehold.12,USA,Freehold,40.1800278499087,-74.1388553386547
Freehold.13,USA,Freehold,40.2230278499087,-74.4398553386547
Freehold.14,USA,Freehold,40.2230278499087,-74.3968553386547
Freehold.15,USA,Freehold,40.2230278499087,-74.3538553386547
Freehold.16,USA,Freehold,40.2230278499087,-74.3108553386547
Freehold.17,USA,Freehold,40.2230278499087,-74.2678553386547
Freehold.18,USA,Freehold,40.2230278499087,-74.2248553386547
Freehold.19,USA,Freehold,40.2230278499087,-74.1818553386547
Freehold.20,USA,Freehold,40.2230278499087,-74.1388553386547
Freehold.21,USA,Freehold,40.2230278499087,-74.0958553386547
Freehold.22,USA,Freehold,40.2660278499087,-74.4398553386547
Freehold.23,USA,Freehold,40.2660278499087,-74.3968553386547
Freehold.24,USA,Freehold,40.2660278499087,-74.3538553386547
Freehold.25,USA,Freehold,40.2660278499087,-74.3108553386547
Freehold.26,USA,Freehold,40.2660278499087,-74.2678553386547
Freehold.27,USA,Freehold,40.2660278499087,-74.2248553386547
Freehold.28,USA,Freehold,40.2660278499087,-74.1818553386547
Freehold.29,USA,Freehold,40.2660278499087,-74.1388553386547
Freehold.30,USA,Freehold,40.2660278499087,-74.0958553386547
Freehold.31,USA,Freehold,40.3090278499087,-74.4398553386547
Freehold.32,USA,Freehold,40.3090278499087,-74.3968553386547
Freehold.33,USA,Freehold,40.3090278499087,-74.3538553386547
Freehold.34,USA,Freehold,40.3090278499087,-74.3108553386547
Freehold.35,USA,Freehold,40.3090278499087,-74.2678553386547
Freehold.36,USA,Freehold,40.3090278499087,-74.2248553386547
Freehold.37,USA,Freehold,40.3090278499087,-74.1818553386547
Freehold.38,USA,Freehold,40.3090278499087,-74.1388553386547
Freehold.39,USA,Freehold,40.3520278499087,-74.3968553386547
Freehold.40,USA,Freehold,40.3520278499087,-74.3538553386547
Freehold.41,USA,Freehold,40.3520278499087,-74.3108553386547
Freehold.42,USA,Freehold,40.3520278499087,-74.2678553386547
Freehold.43,USA,Freehold,40.3520278499087,-74.2248553386547
Freehold.44,USA,Freehold,40.3520278499087,-74.1818553386547
Freehold.45,USA,Freehold,40.3520278499087,-74.1388553386547
Freehold.46,USA,Freehold,40.3950278499087,-74.3108553386547
Freehold.47,USA,Freehold,40.3950278499087,-74.2678553386547
Freehold.48,USA,Freehold,40.3950278499087,-74.2248553386547
