UID,Country,City,Latitude,Longitude
Halle.1,Germany,Halle,51.4056399613514,11.9048235650276
Halle.2,Germany,Halle,51.4056399613514,11.9388235650276
Halle.3,Germany,Halle,51.4056399613514,11.9728235650276
Halle.4,Germany,Halle,51.4056399613514,12.0068235650276
Halle.5,Germany,Halle,51.4056399613514,12.0408235650276
Halle.6,Germany,Halle,51.4396399613514,11.8708235650276
Halle.7,Germany,Halle,51.4396399613514,11.9048235650276
Halle.8,Germany,Halle,51.4396399613514,11.9388235650276
Halle.9,Germany,Halle,51.4396399613514,11.9728235650276
Halle.10,Germany,Halle,51.4396399613514,12.0068235650276
Halle.11,Germany,Halle,51.4396399613514,12.0408235650276
Halle.12,Germany,Halle,51.4396399613514,12.0748235650276
Halle.13,Germany,Halle,51.4736399613514,11.8368235650276
Halle.14,Germany,Halle,51.4736399613514,11.8708235650276
Halle.15,Germany,Halle,51.4736399613514,11.9048235650276
Halle.16,Germany,Halle,51.4736399613514,11.9388235650276
Halle.17,Germany,Halle,51.4736399613514,11.9728235650276
Halle.18,Germany,Halle,51.4736399613514,12.0068235650276
Halle.19,Germany,Halle,51.4736399613514,12.0408235650276
Halle.20,Germany,Halle,51.4736399613514,12.0748235650276
Halle.21,Germany,Halle,51.4736399613514,12.1088235650276
Halle.22,Germany,Halle,51.5076399613514,11.8368235650276
Halle.23,Germany,Halle,51.5076399613514,11.8708235650276
Halle.24,Germany,Halle,51.5076399613514,11.9048235650276
Halle.25,Germany,Halle,51.5076399613514,11.9388235650276
Halle.26,Germany,Halle,51.5076399613514,11.9728235650276
Halle.27,Germany,Halle,51.5076399613514,12.0068235650276
Halle.28,Germany,Halle,51.5076399613514,12.0408235650276
Halle.29,Germany,Halle,51.5076399613514,12.0748235650276
Halle.30,Germany,Halle,51.5076399613514,12.1088235650276
Halle.31,Germany,Halle,51.5416399613514,11.8708235650276
Halle.32,Germany,Halle,51.5416399613514,11.9048235650276
Halle.33,Germany,Halle,51.5416399613514,11.9388235650276
Halle.34,Germany,Halle,51.5416399613514,11.9728235650276
Halle.35,Germany,Halle,51.5416399613514,12.0068235650276
Halle.36,Germany,Halle,51.5416399613514,12.0408235650276
Halle.37,Germany,Halle,51.5416399613514,12.0748235650276
