UID,Country,City,Latitude,Longitude
Thessaloniki.1,Greece,Thessaloniki,40.5167608975824,22.965924292323
Thessaloniki.2,Greece,Thessaloniki,40.5167608975824,23.003924292323
Thessaloniki.3,Greece,Thessaloniki,40.5547608975824,23.003924292323
Thessaloniki.4,Greece,Thessaloniki,40.5547608975824,23.041924292323
Thessaloniki.5,Greece,Thessaloniki,40.5547608975824,23.079924292323
Thessaloniki.6,Greece,Thessaloniki,40.5927608975824,22.775924292323
Thessaloniki.7,Greece,Thessaloniki,40.5927608975824,22.813924292323
Thessaloniki.8,Greece,Thessaloniki,40.5927608975824,22.851924292323
Thessaloniki.9,Greece,Thessaloniki,40.5927608975824,22.965924292323
Thessaloniki.10,Greece,Thessaloniki,40.5927608975824,23.003924292323
Thessaloniki.11,Greece,Thessaloniki,40.5927608975824,23.041924292323
Thessaloniki.12,Greece,Thessaloniki,40.5927608975824,23.079924292323
Thessaloniki.13,Greece,Thessaloniki,40.6307608975824,22.775924292323
Thessaloniki.14,Greece,Thessaloniki,40.6307608975824,22.813924292323
Thessaloniki.15,Greece,Thessaloniki,40.6307608975824,22.851924292323
Thessaloniki.16,Greece,Thessaloniki,40.6307608975824,22.965924292323
Thessaloniki.17,Greece,Thessaloniki,40.6307608975824,23.003924292323
Thessaloniki.18,Greece,Thessaloniki,40.6307608975824,23.041924292323
Thessaloniki.19,Greece,Thessaloniki,40.6307608975824,23.079924292323
Thessaloniki.20,Greece,Thessaloniki,40.6307608975824,23.117924292323
Thessaloniki.21,Greece,Thessaloniki,40.6687608975824,22.775924292323
Thessaloniki.22,Greece,Thessaloniki,40.6687608975824,22.813924292323
Thessaloniki.23,Greece,Thessaloniki,40.6687608975824,22.851924292323
Thessaloniki.24,Greece,Thessaloniki,40.6687608975824,22.889924292323
Thessaloniki.25,Greece,Thessaloniki,40.6687608975824,22.927924292323
Thessaloniki.26,Greece,Thessaloniki,40.6687608975824,22.965924292323
Thessaloniki.27,Greece,Thessaloniki,40.6687608975824,23.003924292323
Thessaloniki.28,Greece,Thessaloniki,40.6687608975824,23.041924292323
Thessaloniki.29,Greece,Thessaloniki,40.6687608975824,23.079924292323
Thessaloniki.30,Greece,Thessaloniki,40.6687608975824,23.117924292323
Thessaloniki.31,Greece,Thessaloniki,40.7067608975824,22.813924292323
Thessaloniki.32,Greece,Thessaloniki,40.7067608975824,22.851924292323
Thessaloniki.33,Greece,Thessaloniki,40.7067608975824,22.889924292323
Thessaloniki.34,Greece,Thessaloniki,40.7067608975824,22.927924292323
Thessaloniki.35,Greece,Thessaloniki,40.7067608975824,22.965924292323
Thessaloniki.36,Greece,Thessaloniki,40.7067608975824,23.003924292323
Thessaloniki.37,Greece,Thessaloniki,40.7067608975824,23.041924292323
Thessaloniki.38,Greece,Thessaloniki,40.7067608975824,23.079924292323
Thessaloniki.39,Greece,Thessaloniki,40.7447608975824,22.851924292323
Thessaloniki.40,Greece,Thessaloniki,40.7447608975824,22.889924292323
Thessaloniki.41,Greece,Thessaloniki,40.7447608975824,22.927924292323
Thessaloniki.42,Greece,Thessaloniki,40.7447608975824,22.965924292323
Thessaloniki.43,Greece,Thessaloniki,40.7447608975824,23.003924292323
Thessaloniki.44,Greece,Thessaloniki,40.7447608975824,23.041924292323
