UID,Country,City,Latitude,Longitude
Philadelphia.1,USA,Philadelphia,39.5466882363816,-75.3952840283887
Philadelphia.2,USA,Philadelphia,39.5466882363816,-75.2352840283887
Philadelphia.3,USA,Philadelphia,39.5466882363816,-75.0752840283887
Philadelphia.4,USA,Philadelphia,39.5466882363816,-74.9152840283887
Philadelphia.5,USA,Philadelphia,39.7066882363816,-75.5552840283887
Philadelphia.6,USA,Philadelphia,39.7066882363816,-75.3952840283887
Philadelphia.7,USA,Philadelphia,39.7066882363816,-75.2352840283887
Philadelphia.8,USA,Philadelphia,39.7066882363816,-75.0752840283887
Philadelphia.9,USA,Philadelphia,39.7066882363816,-74.9152840283887
Philadelphia.10,USA,Philadelphia,39.7066882363816,-74.7552840283887
Philadelphia.11,USA,Philadelphia,39.8666882363816,-75.7152840283887
Philadelphia.12,USA,Philadelphia,39.8666882363816,-75.5552840283887
Philadelphia.13,USA,Philadelphia,39.8666882363816,-75.3952840283887
Philadelphia.14,USA,Philadelphia,39.8666882363816,-75.2352840283887
Philadelphia.15,USA,Philadelphia,39.8666882363816,-75.0752840283887
Philadelphia.16,USA,Philadelphia,39.8666882363816,-74.9152840283887
Philadelphia.17,USA,Philadelphia,39.8666882363816,-74.7552840283887
Philadelphia.18,USA,Philadelphia,39.8666882363816,-74.5952840283887
Philadelphia.19,USA,Philadelphia,40.0266882363816,-75.7152840283887
Philadelphia.20,USA,Philadelphia,40.0266882363816,-75.5552840283887
Philadelphia.21,USA,Philadelphia,40.0266882363816,-75.3952840283887
Philadelphia.22,USA,Philadelphia,40.0266882363816,-75.2352840283887
Philadelphia.23,USA,Philadelphia,40.0266882363816,-75.0752840283887
Philadelphia.24,USA,Philadelphia,40.0266882363816,-74.9152840283887
Philadelphia.25,USA,Philadelphia,40.0266882363816,-74.7552840283887
Philadelphia.26,USA,Philadelphia,40.0266882363816,-74.5952840283887
Philadelphia.27,USA,Philadelphia,40.1866882363816,-75.5552840283887
Philadelphia.28,USA,Philadelphia,40.1866882363816,-75.3952840283887
Philadelphia.29,USA,Philadelphia,40.1866882363816,-75.2352840283887
Philadelphia.30,USA,Philadelphia,40.1866882363816,-75.0752840283887
Philadelphia.31,USA,Philadelphia,40.1866882363816,-74.9152840283887
Philadelphia.32,USA,Philadelphia,40.1866882363816,-74.7552840283887
Philadelphia.33,USA,Philadelphia,40.3466882363816,-75.3952840283887
Philadelphia.34,USA,Philadelphia,40.3466882363816,-75.2352840283887
Philadelphia.35,USA,Philadelphia,40.3466882363816,-75.0752840283887
Philadelphia.36,USA,Philadelphia,40.3466882363816,-74.9152840283887
