UID,Country,City,Latitude,Longitude
Calgary.1,Canada,Calgary,50.7822809306635,-114.307356894857
Calgary.2,Canada,Calgary,50.7822809306635,-114.197356894857
Calgary.3,Canada,Calgary,50.7822809306635,-114.087356894857
Calgary.4,Canada,Calgary,50.7822809306635,-113.977356894857
Calgary.5,Canada,Calgary,50.7822809306635,-113.867356894857
Calgary.6,Canada,Calgary,50.8922809306635,-114.417356894857
Calgary.7,Canada,Calgary,50.8922809306635,-114.307356894857
Calgary.8,Canada,Calgary,50.8922809306635,-114.197356894857
Calgary.9,Canada,Calgary,50.8922809306635,-114.087356894857
Calgary.10,Canada,Calgary,50.8922809306635,-113.977356894857
Calgary.11,Canada,Calgary,50.8922809306635,-113.867356894857
Calgary.12,Canada,Calgary,50.8922809306635,-113.757356894857
Calgary.13,Canada,Calgary,50.8922809306635,-113.647356894857
Calgary.14,Canada,Calgary,51.0022809306635,-114.527356894857
Calgary.15,Canada,Calgary,51.0022809306635,-114.417356894857
Calgary.16,Canada,Calgary,51.0022809306635,-114.307356894857
Calgary.17,Canada,Calgary,51.0022809306635,-114.197356894857
Calgary.18,Canada,Calgary,51.0022809306635,-114.087356894857
Calgary.19,Canada,Calgary,51.0022809306635,-113.977356894857
Calgary.20,Canada,Calgary,51.0022809306635,-113.867356894857
Calgary.21,Canada,Calgary,51.0022809306635,-113.757356894857
Calgary.22,Canada,Calgary,51.0022809306635,-113.647356894857
Calgary.23,Canada,Calgary,51.1122809306635,-114.527356894857
Calgary.24,Canada,Calgary,51.1122809306635,-114.417356894857
Calgary.25,Canada,Calgary,51.1122809306635,-114.307356894857
Calgary.26,Canada,Calgary,51.1122809306635,-114.197356894857
Calgary.27,Canada,Calgary,51.1122809306635,-114.087356894857
Calgary.28,Canada,Calgary,51.1122809306635,-113.977356894857
Calgary.29,Canada,Calgary,51.1122809306635,-113.867356894857
Calgary.30,Canada,Calgary,51.1122809306635,-113.757356894857
Calgary.31,Canada,Calgary,51.1122809306635,-113.647356894857
Calgary.32,Canada,Calgary,51.2222809306635,-114.417356894857
Calgary.33,Canada,Calgary,51.2222809306635,-114.307356894857
Calgary.34,Canada,Calgary,51.2222809306635,-114.197356894857
Calgary.35,Canada,Calgary,51.2222809306635,-114.087356894857
Calgary.36,Canada,Calgary,51.2222809306635,-113.977356894857
Calgary.37,Canada,Calgary,51.2222809306635,-113.867356894857
Calgary.38,Canada,Calgary,51.2222809306635,-113.757356894857
Calgary.39,Canada,Calgary,51.3322809306635,-114.197356894857
Calgary.40,Canada,Calgary,51.3322809306635,-114.087356894857
Calgary.41,Canada,Calgary,51.3322809306635,-113.977356894857
Calgary.42,Canada,Calgary,51.3322809306635,-113.867356894857
