UID,Country,City,Latitude,Longitude
Sioux_Falls.1,USA,Sioux_Falls,43.4377031689896,-96.7949976678218
Sioux_Falls.2,USA,Sioux_Falls,43.4377031689896,-96.7499976678218
Sioux_Falls.3,USA,Sioux_Falls,43.4377031689896,-96.7049976678218
Sioux_Falls.4,USA,Sioux_Falls,43.4377031689896,-96.6599976678218
Sioux_Falls.5,USA,Sioux_Falls,43.4827031689897,-96.8399976678218
Sioux_Falls.6,USA,Sioux_Falls,43.4827031689897,-96.7949976678218
Sioux_Falls.7,USA,Sioux_Falls,43.4827031689897,-96.7499976678218
Sioux_Falls.8,USA,Sioux_Falls,43.4827031689897,-96.7049976678218
Sioux_Falls.9,USA,Sioux_Falls,43.4827031689897,-96.6599976678218
Sioux_Falls.10,USA,Sioux_Falls,43.4827031689897,-96.6149976678218
Sioux_Falls.11,USA,Sioux_Falls,43.5277031689896,-96.8849976678218
Sioux_Falls.12,USA,Sioux_Falls,43.5277031689896,-96.8399976678218
Sioux_Falls.13,USA,Sioux_Falls,43.5277031689896,-96.7949976678218
Sioux_Falls.14,USA,Sioux_Falls,43.5277031689896,-96.7499976678218
Sioux_Falls.15,USA,Sioux_Falls,43.5277031689896,-96.7049976678218
Sioux_Falls.16,USA,Sioux_Falls,43.5277031689896,-96.6599976678218
Sioux_Falls.17,USA,Sioux_Falls,43.5277031689896,-96.6149976678218
Sioux_Falls.18,USA,Sioux_Falls,43.5277031689896,-96.5699976678218
Sioux_Falls.19,USA,Sioux_Falls,43.5727031689896,-96.8849976678218
Sioux_Falls.20,USA,Sioux_Falls,43.5727031689896,-96.8399976678218
Sioux_Falls.21,USA,Sioux_Falls,43.5727031689896,-96.7949976678218
Sioux_Falls.22,USA,Sioux_Falls,43.5727031689896,-96.7499976678218
Sioux_Falls.23,USA,Sioux_Falls,43.5727031689896,-96.7049976678218
Sioux_Falls.24,USA,Sioux_Falls,43.5727031689896,-96.6599976678218
Sioux_Falls.25,USA,Sioux_Falls,43.5727031689896,-96.6149976678218
Sioux_Falls.26,USA,Sioux_Falls,43.5727031689896,-96.5699976678218
Sioux_Falls.27,USA,Sioux_Falls,43.6177031689896,-96.8399976678218
Sioux_Falls.28,USA,Sioux_Falls,43.6177031689896,-96.7949976678218
Sioux_Falls.29,USA,Sioux_Falls,43.6177031689896,-96.7499976678218
Sioux_Falls.30,USA,Sioux_Falls,43.6177031689896,-96.7049976678218
Sioux_Falls.31,USA,Sioux_Falls,43.6177031689896,-96.6599976678218
Sioux_Falls.32,USA,Sioux_Falls,43.6177031689896,-96.6149976678218
Sioux_Falls.33,USA,Sioux_Falls,43.6627031689897,-96.7949976678218
Sioux_Falls.34,USA,Sioux_Falls,43.6627031689897,-96.7499976678218
Sioux_Falls.35,USA,Sioux_Falls,43.6627031689897,-96.7049976678218
Sioux_Falls.36,USA,Sioux_Falls,43.6627031689897,-96.6599976678218
