UID,Country,City,Latitude,Longitude
Wollongong.1,Australia,Wollongong,-34.5586387317349,150.835817105698
Wollongong.2,Australia,Wollongong,-34.5586387317349,150.871817105698
Wollongong.3,Australia,Wollongong,-34.5226387317349,150.763817105698
Wollongong.4,Australia,Wollongong,-34.5226387317349,150.799817105698
Wollongong.5,Australia,Wollongong,-34.5226387317349,150.871817105698
Wollongong.6,Australia,Wollongong,-34.4866387317349,150.763817105698
Wollongong.7,Australia,Wollongong,-34.4866387317349,150.799817105698
Wollongong.8,Australia,Wollongong,-34.4866387317349,150.835817105698
Wollongong.9,Australia,Wollongong,-34.4866387317349,150.871817105698
Wollongong.10,Australia,Wollongong,-34.4866387317349,150.907817105698
Wollongong.11,Australia,Wollongong,-34.4506387317349,150.727817105698
Wollongong.12,Australia,Wollongong,-34.4506387317349,150.763817105698
Wollongong.13,Australia,Wollongong,-34.4506387317349,150.799817105698
Wollongong.14,Australia,Wollongong,-34.4506387317349,150.835817105698
Wollongong.15,Australia,Wollongong,-34.4506387317349,150.871817105698
Wollongong.16,Australia,Wollongong,-34.4146387317349,150.727817105698
Wollongong.17,Australia,Wollongong,-34.4146387317349,150.763817105698
Wollongong.18,Australia,Wollongong,-34.4146387317349,150.799817105698
Wollongong.19,Australia,Wollongong,-34.4146387317349,150.835817105698
Wollongong.20,Australia,Wollongong,-34.4146387317349,150.871817105698
Wollongong.21,Australia,Wollongong,-34.3786387317349,150.727817105698
Wollongong.22,Australia,Wollongong,-34.3786387317349,150.763817105698
Wollongong.23,Australia,Wollongong,-34.3786387317349,150.799817105698
Wollongong.24,Australia,Wollongong,-34.3786387317349,150.835817105698
Wollongong.25,Australia,Wollongong,-34.3786387317349,150.871817105698
Wollongong.26,Australia,Wollongong,-34.3786387317349,150.907817105698
Wollongong.27,Australia,Wollongong,-34.3426387317349,150.763817105698
Wollongong.28,Australia,Wollongong,-34.3426387317349,150.799817105698
Wollongong.29,Australia,Wollongong,-34.3426387317349,150.835817105698
Wollongong.30,Australia,Wollongong,-34.3426387317349,150.871817105698
Wollongong.31,Australia,Wollongong,-34.3426387317349,150.907817105698
Wollongong.32,Australia,Wollongong,-34.3066387317349,150.799817105698
Wollongong.33,Australia,Wollongong,-34.3066387317349,150.835817105698
Wollongong.34,Australia,Wollongong,-34.3066387317349,150.871817105698
Wollongong.35,Australia,Wollongong,-34.3066387317349,150.907817105698
