UID,Country,City,GMIS_Mean
Lanzhou.1,China,Lanzhou,0
Lanzhou.2,China,Lanzhou,0
Lanzhou.3,China,Lanzhou,0
Lanzhou.4,China,Lanzhou,0
Lanzhou.5,China,Lanzhou,0
Lanzhou.6,China,Lanzhou,0
Lanzhou.7,China,Lanzhou,0
Lanzhou.8,China,Lanzhou,0
Lanzhou.9,China,Lanzhou,0
Lanzhou.10,China,Lanzhou,0
Lanzhou.11,China,Lanzhou,0
Lanzhou.12,China,Lanzhou,0
Lanzhou.13,China,Lanzhou,0
Lanzhou.14,China,Lanzhou,0
Lanzhou.15,China,Lanzhou,0
Lanzhou.16,China,Lanzhou,0
Lanzhou.17,China,Lanzhou,0
Lanzhou.18,China,Lanzhou,0
Lanzhou.19,China,Lanzhou,0
Lanzhou.20,China,Lanzhou,0
Lanzhou.21,China,Lanzhou,0
Lanzhou.22,China,Lanzhou,0
Lanzhou.23,China,Lanzhou,0
Lanzhou.24,China,Lanzhou,0
Lanzhou.25,China,Lanzhou,0
Lanzhou.26,China,Lanzhou,0
Lanzhou.27,China,Lanzhou,0
Lanzhou.28,China,Lanzhou,0
Lanzhou.29,China,Lanzhou,45.7389705882353
Lanzhou.30,China,Lanzhou,36.37638376383764
Lanzhou.31,China,Lanzhou,50.57462686567164
Lanzhou.32,China,Lanzhou,58.6037037037037
Lanzhou.33,China,Lanzhou,69.91111111111111
Lanzhou.34,China,Lanzhou,80.84074074074074
Lanzhou.35,China,Lanzhou,87.57352941176471
Lanzhou.36,China,Lanzhou,92.00740740740741
Lanzhou.37,China,Lanzhou,95.27838827838828
Lanzhou.38,China,Lanzhou,95.27838827838828
