UID,Country,City,GMIS_Mean
Sudbury.1,Canada,Sudbury,3.6487341772151898
Sudbury.2,Canada,Sudbury,0
Sudbury.3,Canada,Sudbury,2.652037617554859
Sudbury.4,Canada,Sudbury,0
Sudbury.5,Canada,Sudbury,0
Sudbury.6,Canada,Sudbury,0
Sudbury.7,Canada,Sudbury,7.552380952380952
Sudbury.8,Canada,Sudbury,34.15408805031446
Sudbury.9,Canada,Sudbury,16.433962264150942
Sudbury.10,Canada,Sudbury,0
Sudbury.11,Canada,Sudbury,19.38364779874214
Sudbury.12,Canada,Sudbury,6.977987421383648
Sudbury.13,Canada,Sudbury,42.125786163522015
Sudbury.14,Canada,Sudbury,54.47003154574133
Sudbury.15,Canada,Sudbury,50.19749216300941
Sudbury.16,Canada,Sudbury,23.680379746835442
Sudbury.17,Canada,Sudbury,39.835443037974684
Sudbury.18,Canada,Sudbury,17.2398753894081
Sudbury.19,Canada,Sudbury,16.309375
