UID,Country,City,GMIS_Mean
Lisbon.1,Portugal,Lisbon,94.77777777777777
Lisbon.2,Portugal,Lisbon,96.35357142857143
Lisbon.3,Portugal,Lisbon,62.72142857142857
Lisbon.4,Portugal,Lisbon,80.61428571428571
Lisbon.5,Portugal,Lisbon,57.836879432624116
Lisbon.6,Portugal,Lisbon,88.6049822064057
Lisbon.7,Portugal,Lisbon,88.322695035461
Lisbon.8,Portugal,Lisbon,80.63440860215054
Lisbon.9,Portugal,Lisbon,87.76512455516014
Lisbon.10,Portugal,Lisbon,82.05357142857143
Lisbon.11,Portugal,Lisbon,81.79432624113475
Lisbon.12,Portugal,Lisbon,66.29496402877697
Lisbon.13,Portugal,Lisbon,52.49110320284697
Lisbon.14,Portugal,Lisbon,60.06737588652482
Lisbon.15,Portugal,Lisbon,67.51063829787235
Lisbon.16,Portugal,Lisbon,75.62454873646209
Lisbon.17,Portugal,Lisbon,66.07446808510639
Lisbon.18,Portugal,Lisbon,55.1231884057971
Lisbon.19,Portugal,Lisbon,68.74468085106383
Lisbon.20,Portugal,Lisbon,42.843971631205676
Lisbon.21,Portugal,Lisbon,64.2078853046595
Lisbon.22,Portugal,Lisbon,68.72535211267606
Lisbon.23,Portugal,Lisbon,48.280141843971634
Lisbon.24,Portugal,Lisbon,61.88652482269504
Lisbon.25,Portugal,Lisbon,59.156028368794324
Lisbon.26,Portugal,Lisbon,40.322695035460995
Lisbon.27,Portugal,Lisbon,52.891696750902526
Lisbon.28,Portugal,Lisbon,72.39929328621908
Lisbon.29,Portugal,Lisbon,48.892857142857146
Lisbon.30,Portugal,Lisbon,35.47163120567376
Lisbon.31,Portugal,Lisbon,55.830388692579504
Lisbon.32,Portugal,Lisbon,60.43971631205674
Lisbon.33,Portugal,Lisbon,52.464285714285715
Lisbon.34,Portugal,Lisbon,0.9321428571428572
Lisbon.35,Portugal,Lisbon,1.5848375451263539
Lisbon.36,Portugal,Lisbon,15.24187725631769
Lisbon.37,Portugal,Lisbon,1.0607142857142857
Lisbon.38,Portugal,Lisbon,1.0607142857142857
Lisbon.39,Portugal,Lisbon,25.192028985507246
Lisbon.40,Portugal,Lisbon,0.7801418439716312
Lisbon.41,Portugal,Lisbon,25.192028985507246
Lisbon.42,Portugal,Lisbon,5.39068100358423
Lisbon.43,Portugal,Lisbon,17.739285714285714
Lisbon.44,Portugal,Lisbon,26.64855072463768
Lisbon.45,Portugal,Lisbon,7.238434163701068
Lisbon.46,Portugal,Lisbon,5.224199288256227
Lisbon.47,Portugal,Lisbon,10.02158273381295
