UID,Country,City,GMIS_Mean
Lake_Charles.1,USA,Lake_Charles,9.063492063492063
Lake_Charles.2,USA,Lake_Charles,51.618473895582326
Lake_Charles.3,USA,Lake_Charles,42.811764705882354
Lake_Charles.4,USA,Lake_Charles,35.70866141732284
Lake_Charles.5,USA,Lake_Charles,33.687747035573125
Lake_Charles.6,USA,Lake_Charles,35.501960784313724
Lake_Charles.7,USA,Lake_Charles,28.02734375
Lake_Charles.8,USA,Lake_Charles,27.893280632411066
Lake_Charles.9,USA,Lake_Charles,23.948207171314742
Lake_Charles.10,USA,Lake_Charles,32.904761904761905
Lake_Charles.11,USA,Lake_Charles,57.80237154150198
Lake_Charles.12,USA,Lake_Charles,47.90625
Lake_Charles.13,USA,Lake_Charles,44.298449612403104
Lake_Charles.14,USA,Lake_Charles,28.518072289156628
Lake_Charles.15,USA,Lake_Charles,15.32
Lake_Charles.16,USA,Lake_Charles,8.785714285714286
Lake_Charles.17,USA,Lake_Charles,2.6796875
Lake_Charles.18,USA,Lake_Charles,0
Lake_Charles.19,USA,Lake_Charles,3.38
Lake_Charles.20,USA,Lake_Charles,8.188755020080322
Lake_Charles.21,USA,Lake_Charles,0
Lake_Charles.22,USA,Lake_Charles,0
Lake_Charles.23,USA,Lake_Charles,0
Lake_Charles.24,USA,Lake_Charles,0
Lake_Charles.25,USA,Lake_Charles,1.5568627450980392
Lake_Charles.26,USA,Lake_Charles,0
Lake_Charles.27,USA,Lake_Charles,0
Lake_Charles.28,USA,Lake_Charles,3.260869565217391
Lake_Charles.29,USA,Lake_Charles,2.461847389558233
Lake_Charles.30,USA,Lake_Charles,1.3647058823529412
Lake_Charles.31,USA,Lake_Charles,0
Lake_Charles.32,USA,Lake_Charles,1.4609375
Lake_Charles.33,USA,Lake_Charles,0.5622489959839357
Lake_Charles.34,USA,Lake_Charles,0
Lake_Charles.35,USA,Lake_Charles,0
Lake_Charles.36,USA,Lake_Charles,0
Lake_Charles.37,USA,Lake_Charles,0
Lake_Charles.38,USA,Lake_Charles,0
