UID,Country,City,GMIS_Mean
Quebec_City.1,Canada,Quebec_City,0
Quebec_City.2,Canada,Quebec_City,0
Quebec_City.3,Canada,Quebec_City,0
Quebec_City.4,Canada,Quebec_City,0
Quebec_City.5,Canada,Quebec_City,0
Quebec_City.6,Canada,Quebec_City,0
Quebec_City.7,Canada,Quebec_City,0
Quebec_City.8,Canada,Quebec_City,0
Quebec_City.9,Canada,Quebec_City,0
Quebec_City.10,Canada,Quebec_City,0
Quebec_City.11,Canada,Quebec_City,0
Quebec_City.12,Canada,Quebec_City,0
Quebec_City.13,Canada,Quebec_City,0
Quebec_City.14,Canada,Quebec_City,0
Quebec_City.15,Canada,Quebec_City,0
Quebec_City.16,Canada,Quebec_City,0
Quebec_City.17,Canada,Quebec_City,0
Quebec_City.18,Canada,Quebec_City,0
Quebec_City.19,Canada,Quebec_City,0
Quebec_City.20,Canada,Quebec_City,0
Quebec_City.21,Canada,Quebec_City,2.2547169811320753
Quebec_City.22,Canada,Quebec_City,0
Quebec_City.23,Canada,Quebec_City,0
Quebec_City.24,Canada,Quebec_City,0
Quebec_City.25,Canada,Quebec_City,0.6146496815286624
Quebec_City.26,Canada,Quebec_City,0
Quebec_City.27,Canada,Quebec_City,18.661442006269592
Quebec_City.28,Canada,Quebec_City,0
Quebec_City.29,Canada,Quebec_City,15.934375
Quebec_City.30,Canada,Quebec_City,53.00636942675159
Quebec_City.31,Canada,Quebec_City,43.734375
Quebec_City.32,Canada,Quebec_City,20.300940438871475
Quebec_City.33,Canada,Quebec_City,19.078369905956112
Quebec_City.34,Canada,Quebec_City,5.512422360248447
Quebec_City.35,Canada,Quebec_City,7.629746835443038
Quebec_City.36,Canada,Quebec_City,0
Quebec_City.37,Canada,Quebec_City,0
Quebec_City.38,Canada,Quebec_City,0
Quebec_City.39,Canada,Quebec_City,0
