UID,Country,City,GMIS_Mean
Fairbanks.1,USA,Fairbanks,27.2252427184466
Fairbanks.2,USA,Fairbanks,26.221343873517785
Fairbanks.3,USA,Fairbanks,41.994082840236686
Fairbanks.4,USA,Fairbanks,65.91472868217055
Fairbanks.5,USA,Fairbanks,76.349609375
Fairbanks.6,USA,Fairbanks,84.08560311284047
Fairbanks.7,USA,Fairbanks,93.99019607843137
Fairbanks.8,USA,Fairbanks,83.18039215686275
Fairbanks.9,USA,Fairbanks,77.59649122807018
Fairbanks.10,USA,Fairbanks,76.37669902912621
Fairbanks.11,USA,Fairbanks,76.32023575638507
Fairbanks.12,USA,Fairbanks,72.92367906066536
Fairbanks.13,USA,Fairbanks,60.72941176470588
Fairbanks.14,USA,Fairbanks,84.1796875
Fairbanks.15,USA,Fairbanks,64.57669902912622
Fairbanks.16,USA,Fairbanks,58.001972386587774
Fairbanks.17,USA,Fairbanks,58.79803921568627
Fairbanks.18,USA,Fairbanks,95.49510763209393
Fairbanks.19,USA,Fairbanks,53.41439688715953
Fairbanks.20,USA,Fairbanks,46.04873294346979
Fairbanks.21,USA,Fairbanks,46.046783625730995
Fairbanks.22,USA,Fairbanks,2.5649606299212597
Fairbanks.23,USA,Fairbanks,10.415533980582524
Fairbanks.24,USA,Fairbanks,8.929824561403509
Fairbanks.25,USA,Fairbanks,4.149514563106796
Fairbanks.26,USA,Fairbanks,4.477669902912622
Fairbanks.27,USA,Fairbanks,3.9300970873786407
Fairbanks.28,USA,Fairbanks,0
Fairbanks.29,USA,Fairbanks,0
Fairbanks.30,USA,Fairbanks,1.6909448818897639
Fairbanks.31,USA,Fairbanks,0.4657534246575342
Fairbanks.32,USA,Fairbanks,14.794573643410853
Fairbanks.33,USA,Fairbanks,0
Fairbanks.34,USA,Fairbanks,1.8284023668639053
Fairbanks.35,USA,Fairbanks,0
Fairbanks.36,USA,Fairbanks,13.236893203883495
Fairbanks.37,USA,Fairbanks,0
Fairbanks.38,USA,Fairbanks,0
Fairbanks.39,USA,Fairbanks,4.047151277013753
Fairbanks.40,USA,Fairbanks,2.592954990215264
