UID,Country,City,GMIS_Mean
Rockford.1,USA,Rockford,29.610169491525422
Rockford.2,USA,Rockford,19.10810810810811
Rockford.3,USA,Rockford,38.0135593220339
Rockford.4,USA,Rockford,36.945945945945944
Rockford.5,USA,Rockford,35.74832214765101
Rockford.6,USA,Rockford,12.824324324324325
Rockford.7,USA,Rockford,22.906896551724138
Rockford.8,USA,Rockford,26.378006872852232
Rockford.9,USA,Rockford,14.824324324324325
Rockford.10,USA,Rockford,17.238095238095237
Rockford.11,USA,Rockford,10.780405405405405
Rockford.12,USA,Rockford,22.882154882154882
Rockford.13,USA,Rockford,29.566101694915254
Rockford.14,USA,Rockford,51.465753424657535
Rockford.15,USA,Rockford,4.233898305084746
Rockford.16,USA,Rockford,16.132653061224488
Rockford.17,USA,Rockford,28.855218855218855
Rockford.18,USA,Rockford,16.054237288135592
Rockford.19,USA,Rockford,54.96258503401361
Rockford.20,USA,Rockford,16.493243243243242
Rockford.21,USA,Rockford,10.34006734006734
Rockford.22,USA,Rockford,11.983108108108109
Rockford.23,USA,Rockford,20.734006734006734
Rockford.24,USA,Rockford,17.554054054054053
Rockford.25,USA,Rockford,11.621160409556314
Rockford.26,USA,Rockford,62.69047619047619
Rockford.27,USA,Rockford,8.550675675675675
Rockford.28,USA,Rockford,9.787878787878787
Rockford.29,USA,Rockford,0
Rockford.30,USA,Rockford,0
Rockford.31,USA,Rockford,0
Rockford.32,USA,Rockford,0
Rockford.33,USA,Rockford,0
Rockford.34,USA,Rockford,0
Rockford.35,USA,Rockford,0
Rockford.36,USA,Rockford,0.5254237288135594
Rockford.37,USA,Rockford,0.46283783783783783
Rockford.38,USA,Rockford,0.05067567567567568
Rockford.39,USA,Rockford,0
Rockford.40,USA,Rockford,0.3287671232876712
