UID,Country,City,GMIS_Mean
Kunming.1,China,Kunming,87.19747899159664
Kunming.2,China,Kunming,86.00829875518673
Kunming.3,China,Kunming,59.33061224489796
Kunming.4,China,Kunming,71.62809917355372
Kunming.5,China,Kunming,82.70124481327801
Kunming.6,China,Kunming,77.9090909090909
Kunming.7,China,Kunming,70.90946502057614
Kunming.8,China,Kunming,70.08403361344538
Kunming.9,China,Kunming,77.80082987551867
Kunming.10,China,Kunming,78.57085020242916
Kunming.11,China,Kunming,59.20164609053498
Kunming.12,China,Kunming,11.975206611570249
Kunming.13,China,Kunming,16.520491803278688
Kunming.14,China,Kunming,9
Kunming.15,China,Kunming,4.411522633744856
Kunming.16,China,Kunming,56.78512396694215
Kunming.17,China,Kunming,55.134453781512605
Kunming.18,China,Kunming,38.4327731092437
Kunming.19,China,Kunming,33.377049180327866
Kunming.20,China,Kunming,31.364016736401673
Kunming.21,China,Kunming,31.59349593495935
Kunming.22,China,Kunming,9.576131687242798
Kunming.23,China,Kunming,0
Kunming.24,China,Kunming,0
Kunming.25,China,Kunming,0
Kunming.26,China,Kunming,17.282157676348547
Kunming.27,China,Kunming,72.55416666666666
Kunming.28,China,Kunming,5.679012345679013
Kunming.29,China,Kunming,12.9125
Kunming.30,China,Kunming,46.46058091286307
Kunming.31,China,Kunming,4.870833333333334
Kunming.32,China,Kunming,11.901234567901234
Kunming.33,China,Kunming,7.473029045643154
Kunming.34,China,Kunming,0
Kunming.35,China,Kunming,0
Kunming.36,China,Kunming,0
Kunming.37,China,Kunming,0
Kunming.38,China,Kunming,0
Kunming.39,China,Kunming,0
Kunming.40,China,Kunming,0
Kunming.41,China,Kunming,0
Kunming.42,China,Kunming,0
Kunming.43,China,Kunming,0
Kunming.44,China,Kunming,0
Kunming.45,China,Kunming,0
Kunming.46,China,Kunming,0
Kunming.47,China,Kunming,0
Kunming.48,China,Kunming,0
Kunming.49,China,Kunming,0
Kunming.50,China,Kunming,0
