UID,Country,City,GMIS_Mean
Cape_Town.1,South Africa,Cape_Town,63.333333333333336
Cape_Town.2,South Africa,Cape_Town,48.71863117870723
Cape_Town.3,South Africa,Cape_Town,67.64528301886793
Cape_Town.4,South Africa,Cape_Town,76.41603053435115
Cape_Town.5,South Africa,Cape_Town,60.94274809160305
Cape_Town.6,South Africa,Cape_Town,0
Cape_Town.7,South Africa,Cape_Town,0
Cape_Town.8,South Africa,Cape_Town,63.04961832061068
Cape_Town.9,South Africa,Cape_Town,32.07142857142857
Cape_Town.10,South Africa,Cape_Town,73.52075471698113
Cape_Town.11,South Africa,Cape_Town,62.66541353383459
Cape_Town.12,South Africa,Cape_Town,67.54307116104869
Cape_Town.13,South Africa,Cape_Town,55.78326996197718
Cape_Town.14,South Africa,Cape_Town,68.12406015037594
Cape_Town.15,South Africa,Cape_Town,72.36842105263158
Cape_Town.16,South Africa,Cape_Town,71.6015037593985
Cape_Town.17,South Africa,Cape_Town,0
Cape_Town.18,South Africa,Cape_Town,0
Cape_Town.19,South Africa,Cape_Town,0.7255639097744361
