UID,Country,City,GMIS_Mean
Thessaloniki.1,Greece,Thessaloniki,83.15789473684211
Thessaloniki.2,Greece,Thessaloniki,86.06944444444444
Thessaloniki.3,Greece,Thessaloniki,78.6955017301038
Thessaloniki.4,Greece,Thessaloniki,75.72664359861592
Thessaloniki.5,Greece,Thessaloniki,63.39446366782007
Thessaloniki.6,Greece,Thessaloniki,60.41522491349481
Thessaloniki.7,Greece,Thessaloniki,27.231578947368423
Thessaloniki.8,Greece,Thessaloniki,29.702797202797203
Thessaloniki.9,Greece,Thessaloniki,37.184668989547035
Thessaloniki.10,Greece,Thessaloniki,34.53310104529617
Thessaloniki.11,Greece,Thessaloniki,19.698961937716263
Thessaloniki.12,Greece,Thessaloniki,48
Thessaloniki.13,Greece,Thessaloniki,17.13840830449827
Thessaloniki.14,Greece,Thessaloniki,1.4041811846689896
Thessaloniki.15,Greece,Thessaloniki,0.22448979591836735
Thessaloniki.16,Greece,Thessaloniki,1.7353951890034365
Thessaloniki.17,Greece,Thessaloniki,16.25874125874126
Thessaloniki.18,Greece,Thessaloniki,24.086505190311417
Thessaloniki.19,Greece,Thessaloniki,0
Thessaloniki.20,Greece,Thessaloniki,0
Thessaloniki.21,Greece,Thessaloniki,2.5505226480836236
Thessaloniki.22,Greece,Thessaloniki,0.22145328719723184
Thessaloniki.23,Greece,Thessaloniki,0
Thessaloniki.24,Greece,Thessaloniki,2.465034965034965
Thessaloniki.25,Greece,Thessaloniki,4.905594405594406
Thessaloniki.26,Greece,Thessaloniki,30.762237762237763
Thessaloniki.27,Greece,Thessaloniki,31.86759581881533
Thessaloniki.28,Greece,Thessaloniki,33.21875
Thessaloniki.29,Greece,Thessaloniki,33.8006993006993
Thessaloniki.30,Greece,Thessaloniki,41.726643598615915
Thessaloniki.31,Greece,Thessaloniki,2.4982698961937717
Thessaloniki.32,Greece,Thessaloniki,0.9195804195804196
Thessaloniki.33,Greece,Thessaloniki,0
Thessaloniki.34,Greece,Thessaloniki,0
Thessaloniki.35,Greece,Thessaloniki,0
Thessaloniki.36,Greece,Thessaloniki,0
Thessaloniki.37,Greece,Thessaloniki,0
Thessaloniki.38,Greece,Thessaloniki,0
Thessaloniki.39,Greece,Thessaloniki,0
Thessaloniki.40,Greece,Thessaloniki,0
Thessaloniki.41,Greece,Thessaloniki,0
Thessaloniki.42,Greece,Thessaloniki,0
Thessaloniki.43,Greece,Thessaloniki,0
Thessaloniki.44,Greece,Thessaloniki,0
