UID,Country,City,GMIS_Mean
Zurich.1,Switzerland,Zurich,87.565625
Zurich.2,Switzerland,Zurich,84.1076923076923
Zurich.3,Switzerland,Zurich,64.87654320987654
Zurich.4,Switzerland,Zurich,63.56739811912226
Zurich.5,Switzerland,Zurich,44.074303405572756
Zurich.6,Switzerland,Zurich,89.846875
Zurich.7,Switzerland,Zurich,74.95679012345678
Zurich.8,Switzerland,Zurich,76.09538461538462
Zurich.9,Switzerland,Zurich,80.65830721003135
Zurich.10,Switzerland,Zurich,38.48297213622291
Zurich.11,Switzerland,Zurich,21.72923076923077
Zurich.12,Switzerland,Zurich,30.876543209876544
Zurich.13,Switzerland,Zurich,44.70625
Zurich.14,Switzerland,Zurich,43.4079754601227
Zurich.15,Switzerland,Zurich,24.503105590062113
Zurich.16,Switzerland,Zurich,7.805555555555555
Zurich.17,Switzerland,Zurich,3.462025316455696
Zurich.18,Switzerland,Zurich,0
Zurich.19,Switzerland,Zurich,6.743827160493828
Zurich.20,Switzerland,Zurich,1.0429447852760736
Zurich.21,Switzerland,Zurich,5.794392523364486
Zurich.22,Switzerland,Zurich,0.60625
Zurich.23,Switzerland,Zurich,6.545171339563863
Zurich.24,Switzerland,Zurich,0
Zurich.25,Switzerland,Zurich,12.518867924528301
Zurich.26,Switzerland,Zurich,22.517350157728707
Zurich.27,Switzerland,Zurich,3.912772585669782
Zurich.28,Switzerland,Zurich,4.871165644171779
Zurich.29,Switzerland,Zurich,0
Zurich.30,Switzerland,Zurich,0
Zurich.31,Switzerland,Zurich,0.027777777777777776
Zurich.32,Switzerland,Zurich,1.54858934169279
Zurich.33,Switzerland,Zurich,11.134796238244514
Zurich.34,Switzerland,Zurich,16.510835913312693
Zurich.35,Switzerland,Zurich,11.905956112852664
Zurich.36,Switzerland,Zurich,10.018691588785046
Zurich.37,Switzerland,Zurich,0.881619937694704
Zurich.38,Switzerland,Zurich,0
Zurich.39,Switzerland,Zurich,0
Zurich.40,Switzerland,Zurich,0
