UID,Country,City,HII
Glasgow.1,UK,Glasgow,14
Glasgow.2,UK,Glasgow,27
Glasgow.3,UK,Glasgow,26
Glasgow.4,UK,Glasgow,50
Glasgow.5,UK,Glasgow,48
Glasgow.6,UK,Glasgow,14
Glasgow.7,UK,Glasgow,54
Glasgow.8,UK,Glasgow,27
Glasgow.9,UK,Glasgow,34
Glasgow.10,UK,Glasgow,64
Glasgow.11,UK,Glasgow,51
Glasgow.12,UK,Glasgow,50
Glasgow.13,UK,Glasgow,58
Glasgow.14,UK,Glasgow,50
Glasgow.15,UK,Glasgow,39
Glasgow.16,UK,Glasgow,50
Glasgow.17,UK,Glasgow,35
Glasgow.18,UK,Glasgow,38
Glasgow.19,UK,Glasgow,18
Glasgow.20,UK,Glasgow,35
Glasgow.21,UK,Glasgow,50
Glasgow.22,UK,Glasgow,25
Glasgow.23,UK,Glasgow,38
Glasgow.24,UK,Glasgow,34
Glasgow.25,UK,Glasgow,38
Glasgow.26,UK,Glasgow,50
Glasgow.27,UK,Glasgow,56
Glasgow.28,UK,Glasgow,38
Glasgow.29,UK,Glasgow,50
Glasgow.30,UK,Glasgow,52
Glasgow.31,UK,Glasgow,50
Glasgow.32,UK,Glasgow,38
Glasgow.33,UK,Glasgow,22
Glasgow.34,UK,Glasgow,27
Glasgow.35,UK,Glasgow,31
Glasgow.36,UK,Glasgow,58
Glasgow.37,UK,Glasgow,28
Glasgow.38,UK,Glasgow,17
Glasgow.39,UK,Glasgow,60
