UID,Country,City,HII
Linkoping.1,Sweden,Linkoping,39
Linkoping.2,Sweden,Linkoping,46
Linkoping.3,Sweden,Linkoping,31
Linkoping.4,Sweden,Linkoping,46
Linkoping.5,Sweden,Linkoping,58
Linkoping.6,Sweden,Linkoping,52
Linkoping.7,Sweden,Linkoping,52
Linkoping.8,Sweden,Linkoping,18
Linkoping.9,Sweden,Linkoping,46
Linkoping.10,Sweden,Linkoping,26
Linkoping.11,Sweden,Linkoping,48
Linkoping.12,Sweden,Linkoping,49
Linkoping.13,Sweden,Linkoping,60
Linkoping.14,Sweden,Linkoping,38
Linkoping.15,Sweden,Linkoping,54
Linkoping.16,Sweden,Linkoping,39
Linkoping.17,Sweden,Linkoping,42
Linkoping.18,Sweden,Linkoping,46
Linkoping.19,Sweden,Linkoping,60
Linkoping.20,Sweden,Linkoping,46
Linkoping.21,Sweden,Linkoping,46
Linkoping.22,Sweden,Linkoping,35
Linkoping.23,Sweden,Linkoping,43
Linkoping.24,Sweden,Linkoping,31
Linkoping.25,Sweden,Linkoping,46
Linkoping.26,Sweden,Linkoping,48
Linkoping.27,Sweden,Linkoping,30
Linkoping.28,Sweden,Linkoping,54
Linkoping.29,Sweden,Linkoping,54
Linkoping.30,Sweden,Linkoping,40
Linkoping.31,Sweden,Linkoping,42
Linkoping.32,Sweden,Linkoping,46
Linkoping.33,Sweden,Linkoping,29
Linkoping.34,Sweden,Linkoping,43
Linkoping.35,Sweden,Linkoping,45
Linkoping.36,Sweden,Linkoping,54
Linkoping.37,Sweden,Linkoping,31
Linkoping.38,Sweden,Linkoping,60
Linkoping.39,Sweden,Linkoping,38
Linkoping.40,Sweden,Linkoping,18
Linkoping.41,Sweden,Linkoping,46
Linkoping.42,Sweden,Linkoping,21
Linkoping.43,Sweden,Linkoping,41
Linkoping.44,Sweden,Linkoping,54
Linkoping.45,Sweden,Linkoping,18
