UID,Country,City,HII
Halifax.1,Canada,Halifax,50
Halifax.2,Canada,Halifax,25
Halifax.3,Canada,Halifax,42
Halifax.4,Canada,Halifax,46
Halifax.5,Canada,Halifax,18
Halifax.6,Canada,Halifax,31
Halifax.7,Canada,Halifax,54
Halifax.8,Canada,Halifax,39
Halifax.9,Canada,Halifax,31
Halifax.10,Canada,Halifax,22
Halifax.11,Canada,Halifax,42
Halifax.12,Canada,Halifax,42
Halifax.13,Canada,Halifax,NA
Halifax.14,Canada,Halifax,35
Halifax.15,Canada,Halifax,54
Halifax.16,Canada,Halifax,42
Halifax.17,Canada,Halifax,18
Halifax.18,Canada,Halifax,18
Halifax.19,Canada,Halifax,18
Halifax.20,Canada,Halifax,31
Halifax.21,Canada,Halifax,39
Halifax.22,Canada,Halifax,38
Halifax.23,Canada,Halifax,28
Halifax.24,Canada,Halifax,42
Halifax.25,Canada,Halifax,64
Halifax.26,Canada,Halifax,38
Halifax.27,Canada,Halifax,46
Halifax.28,Canada,Halifax,NA
Halifax.29,Canada,Halifax,NA
Halifax.30,Canada,Halifax,28
Halifax.31,Canada,Halifax,42
Halifax.32,Canada,Halifax,NA
Halifax.33,Canada,Halifax,18
Halifax.34,Canada,Halifax,18
