UID,Country,City,HII
Denver.1,USA,Denver,9
Denver.2,USA,Denver,52
Denver.3,USA,Denver,46
Denver.4,USA,Denver,9
Denver.5,USA,Denver,18
Denver.6,USA,Denver,43
Denver.7,USA,Denver,46
Denver.8,USA,Denver,26
Denver.9,USA,Denver,9
Denver.10,USA,Denver,56
Denver.11,USA,Denver,60
Denver.12,USA,Denver,42
Denver.13,USA,Denver,14
Denver.14,USA,Denver,14
Denver.15,USA,Denver,22
Denver.16,USA,Denver,34
Denver.17,USA,Denver,14
Denver.18,USA,Denver,6
Denver.19,USA,Denver,27
Denver.20,USA,Denver,34
Denver.21,USA,Denver,18
Denver.22,USA,Denver,30
Denver.23,USA,Denver,46
Denver.24,USA,Denver,52
Denver.25,USA,Denver,52
Denver.26,USA,Denver,26
Denver.27,USA,Denver,28
Denver.28,USA,Denver,28
Denver.29,USA,Denver,9
Denver.30,USA,Denver,14
Denver.31,USA,Denver,12
Denver.32,USA,Denver,13
Denver.33,USA,Denver,30
Denver.34,USA,Denver,9
Denver.35,USA,Denver,34
Denver.36,USA,Denver,7
Denver.37,USA,Denver,46
Denver.38,USA,Denver,18
Denver.39,USA,Denver,31
Denver.40,USA,Denver,18
Denver.41,USA,Denver,14
Denver.42,USA,Denver,18
Denver.43,USA,Denver,60
