UID,Country,City,HII
Zurich.1,Switzerland,Zurich,38
Zurich.2,Switzerland,Zurich,22
Zurich.3,Switzerland,Zurich,38
Zurich.4,Switzerland,Zurich,14
Zurich.5,Switzerland,Zurich,14
Zurich.6,Switzerland,Zurich,27
Zurich.7,Switzerland,Zurich,58
Zurich.8,Switzerland,Zurich,21
Zurich.9,Switzerland,Zurich,46
Zurich.10,Switzerland,Zurich,14
Zurich.11,Switzerland,Zurich,50
Zurich.12,Switzerland,Zurich,26
Zurich.13,Switzerland,Zurich,26
Zurich.14,Switzerland,Zurich,42
Zurich.15,Switzerland,Zurich,47
Zurich.16,Switzerland,Zurich,56
Zurich.17,Switzerland,Zurich,58
Zurich.18,Switzerland,Zurich,39
Zurich.19,Switzerland,Zurich,56
Zurich.20,Switzerland,Zurich,56
Zurich.21,Switzerland,Zurich,18
Zurich.22,Switzerland,Zurich,14
Zurich.23,Switzerland,Zurich,27
Zurich.24,Switzerland,Zurich,27
Zurich.25,Switzerland,Zurich,56
Zurich.26,Switzerland,Zurich,54
Zurich.27,Switzerland,Zurich,58
Zurich.28,Switzerland,Zurich,22
Zurich.29,Switzerland,Zurich,27
Zurich.30,Switzerland,Zurich,31
Zurich.31,Switzerland,Zurich,30
Zurich.32,Switzerland,Zurich,42
Zurich.33,Switzerland,Zurich,56
Zurich.34,Switzerland,Zurich,38
Zurich.35,Switzerland,Zurich,38
Zurich.36,Switzerland,Zurich,46
Zurich.37,Switzerland,Zurich,22
Zurich.38,Switzerland,Zurich,42
Zurich.39,Switzerland,Zurich,46
Zurich.40,Switzerland,Zurich,30
