UID,Country,City,HII
Norfolk.1,USA,Norfolk,43
Norfolk.2,USA,Norfolk,56
Norfolk.3,USA,Norfolk,50
Norfolk.4,USA,Norfolk,50
Norfolk.5,USA,Norfolk,18
Norfolk.6,USA,Norfolk,18
Norfolk.7,USA,Norfolk,40
Norfolk.8,USA,Norfolk,58
Norfolk.9,USA,Norfolk,42
Norfolk.10,USA,Norfolk,14
Norfolk.11,USA,Norfolk,60
Norfolk.12,USA,Norfolk,54
Norfolk.13,USA,Norfolk,35
Norfolk.14,USA,Norfolk,38
Norfolk.15,USA,Norfolk,50
Norfolk.16,USA,Norfolk,18
Norfolk.17,USA,Norfolk,50
Norfolk.18,USA,Norfolk,46
Norfolk.19,USA,Norfolk,30
Norfolk.20,USA,Norfolk,42
Norfolk.21,USA,Norfolk,50
Norfolk.22,USA,Norfolk,50
Norfolk.23,USA,Norfolk,46
Norfolk.24,USA,Norfolk,58
Norfolk.25,USA,Norfolk,14
Norfolk.26,USA,Norfolk,31
Norfolk.27,USA,Norfolk,NA
Norfolk.28,USA,Norfolk,46
Norfolk.29,USA,Norfolk,38
Norfolk.30,USA,Norfolk,50
Norfolk.31,USA,Norfolk,18
Norfolk.32,USA,Norfolk,46
Norfolk.33,USA,Norfolk,38
Norfolk.34,USA,Norfolk,34
Norfolk.35,USA,Norfolk,27
Norfolk.36,USA,Norfolk,46
Norfolk.37,USA,Norfolk,47
Norfolk.38,USA,Norfolk,30
Norfolk.39,USA,Norfolk,64
Norfolk.40,USA,Norfolk,46
Norfolk.41,USA,Norfolk,64
Norfolk.42,USA,Norfolk,54
Norfolk.43,USA,Norfolk,48
Norfolk.44,USA,Norfolk,56
Norfolk.45,USA,Norfolk,28
Norfolk.46,USA,Norfolk,64
Norfolk.47,USA,Norfolk,39
Norfolk.48,USA,Norfolk,30
Norfolk.49,USA,Norfolk,46
Norfolk.50,USA,Norfolk,50
Norfolk.51,USA,Norfolk,46
