UID,Country,City,HII
Charlottetown.1,Canada,Charlottetown,31
Charlottetown.2,Canada,Charlottetown,28
Charlottetown.3,Canada,Charlottetown,46
Charlottetown.4,Canada,Charlottetown,53
Charlottetown.5,Canada,Charlottetown,39
Charlottetown.6,Canada,Charlottetown,42
Charlottetown.7,Canada,Charlottetown,45
Charlottetown.8,Canada,Charlottetown,20
Charlottetown.9,Canada,Charlottetown,46
Charlottetown.10,Canada,Charlottetown,28
Charlottetown.11,Canada,Charlottetown,31
Charlottetown.12,Canada,Charlottetown,46
Charlottetown.13,Canada,Charlottetown,25
Charlottetown.14,Canada,Charlottetown,39
Charlottetown.15,Canada,Charlottetown,34
Charlottetown.16,Canada,Charlottetown,34
Charlottetown.17,Canada,Charlottetown,18
Charlottetown.18,Canada,Charlottetown,36
Charlottetown.19,Canada,Charlottetown,33
Charlottetown.20,Canada,Charlottetown,31
Charlottetown.21,Canada,Charlottetown,39
Charlottetown.22,Canada,Charlottetown,49
Charlottetown.23,Canada,Charlottetown,45
Charlottetown.24,Canada,Charlottetown,45
Charlottetown.25,Canada,Charlottetown,38
Charlottetown.26,Canada,Charlottetown,42
Charlottetown.27,Canada,Charlottetown,21
Charlottetown.28,Canada,Charlottetown,49
Charlottetown.29,Canada,Charlottetown,38
Charlottetown.30,Canada,Charlottetown,43
Charlottetown.31,Canada,Charlottetown,NA
Charlottetown.32,Canada,Charlottetown,50
Charlottetown.33,Canada,Charlottetown,18
Charlottetown.34,Canada,Charlottetown,49
Charlottetown.35,Canada,Charlottetown,28
Charlottetown.36,Canada,Charlottetown,50
Charlottetown.37,Canada,Charlottetown,24
Charlottetown.38,Canada,Charlottetown,18
Charlottetown.39,Canada,Charlottetown,31
Charlottetown.40,Canada,Charlottetown,42
