UID,Country,City,HII
Shanghai.1,China,Shanghai,30
Shanghai.2,China,Shanghai,42
Shanghai.3,China,Shanghai,60
Shanghai.4,China,Shanghai,43
Shanghai.5,China,Shanghai,56
Shanghai.6,China,Shanghai,34
Shanghai.7,China,Shanghai,18
Shanghai.8,China,Shanghai,26
Shanghai.9,China,Shanghai,39
Shanghai.10,China,Shanghai,42
Shanghai.11,China,Shanghai,26
Shanghai.12,China,Shanghai,12
Shanghai.13,China,Shanghai,64
Shanghai.14,China,Shanghai,46
Shanghai.15,China,Shanghai,54
Shanghai.16,China,Shanghai,56
Shanghai.17,China,Shanghai,56
Shanghai.18,China,Shanghai,52
Shanghai.19,China,Shanghai,30
Shanghai.20,China,Shanghai,29
Shanghai.21,China,Shanghai,52
Shanghai.22,China,Shanghai,30
Shanghai.23,China,Shanghai,36
Shanghai.24,China,Shanghai,29
Shanghai.25,China,Shanghai,34
Shanghai.26,China,Shanghai,50
Shanghai.27,China,Shanghai,26
Shanghai.28,China,Shanghai,26
Shanghai.29,China,Shanghai,52
Shanghai.30,China,Shanghai,47
Shanghai.31,China,Shanghai,34
Shanghai.32,China,Shanghai,54
Shanghai.33,China,Shanghai,56
Shanghai.34,China,Shanghai,33
Shanghai.35,China,Shanghai,26
Shanghai.36,China,Shanghai,56
Shanghai.37,China,Shanghai,52
Shanghai.38,China,Shanghai,34
Shanghai.39,China,Shanghai,50
Shanghai.40,China,Shanghai,50
Shanghai.41,China,Shanghai,38
Shanghai.42,China,Shanghai,43
Shanghai.43,China,Shanghai,39
