UID,Country,City,HII
Jacksonville.1,USA,Jacksonville,42
Jacksonville.2,USA,Jacksonville,22
Jacksonville.3,USA,Jacksonville,46
Jacksonville.4,USA,Jacksonville,34
Jacksonville.5,USA,Jacksonville,42
Jacksonville.6,USA,Jacksonville,46
Jacksonville.7,USA,Jacksonville,31
Jacksonville.8,USA,Jacksonville,34
Jacksonville.9,USA,Jacksonville,18
Jacksonville.10,USA,Jacksonville,42
Jacksonville.11,USA,Jacksonville,31
Jacksonville.12,USA,Jacksonville,42
Jacksonville.13,USA,Jacksonville,17
Jacksonville.14,USA,Jacksonville,14
Jacksonville.15,USA,Jacksonville,26
Jacksonville.16,USA,Jacksonville,14
Jacksonville.17,USA,Jacksonville,35
Jacksonville.18,USA,Jacksonville,54
Jacksonville.19,USA,Jacksonville,14
Jacksonville.20,USA,Jacksonville,42
Jacksonville.21,USA,Jacksonville,34
Jacksonville.22,USA,Jacksonville,22
Jacksonville.23,USA,Jacksonville,14
Jacksonville.24,USA,Jacksonville,52
Jacksonville.25,USA,Jacksonville,18
Jacksonville.26,USA,Jacksonville,14
Jacksonville.27,USA,Jacksonville,46
Jacksonville.28,USA,Jacksonville,46
Jacksonville.29,USA,Jacksonville,18
Jacksonville.30,USA,Jacksonville,42
Jacksonville.31,USA,Jacksonville,42
Jacksonville.32,USA,Jacksonville,42
Jacksonville.33,USA,Jacksonville,17
Jacksonville.34,USA,Jacksonville,38
Jacksonville.35,USA,Jacksonville,56
Jacksonville.36,USA,Jacksonville,18
Jacksonville.37,USA,Jacksonville,18
Jacksonville.38,USA,Jacksonville,34
Jacksonville.39,USA,Jacksonville,18
