UID,Country,City,HII
Manchester.1,UK,Manchester,22
Manchester.2,UK,Manchester,48
Manchester.3,UK,Manchester,36
Manchester.4,UK,Manchester,47
Manchester.5,UK,Manchester,52
Manchester.6,UK,Manchester,43
Manchester.7,UK,Manchester,22
Manchester.8,UK,Manchester,26
Manchester.9,UK,Manchester,25
Manchester.10,UK,Manchester,42
Manchester.11,UK,Manchester,48
Manchester.12,UK,Manchester,43
Manchester.13,UK,Manchester,32
Manchester.14,UK,Manchester,43
Manchester.15,UK,Manchester,46
Manchester.16,UK,Manchester,56
Manchester.17,UK,Manchester,56
Manchester.18,UK,Manchester,54
Manchester.19,UK,Manchester,46
Manchester.20,UK,Manchester,14
Manchester.21,UK,Manchester,39
Manchester.22,UK,Manchester,31
Manchester.23,UK,Manchester,46
Manchester.24,UK,Manchester,22
Manchester.25,UK,Manchester,35
Manchester.26,UK,Manchester,38
Manchester.27,UK,Manchester,22
Manchester.28,UK,Manchester,54
Manchester.29,UK,Manchester,26
Manchester.30,UK,Manchester,58
Manchester.31,UK,Manchester,54
Manchester.32,UK,Manchester,35
Manchester.33,UK,Manchester,48
Manchester.34,UK,Manchester,46
Manchester.35,UK,Manchester,50
Manchester.36,UK,Manchester,39
Manchester.37,UK,Manchester,43
Manchester.38,UK,Manchester,26
Manchester.39,UK,Manchester,36
Manchester.40,UK,Manchester,18
