UID,Country,City,Distance
Cleveland.1,USA,Cleveland,0.8903939716371885
Cleveland.2,USA,Cleveland,0.4773998665821125
Cleveland.3,USA,Cleveland,1.122499112563001
Cleveland.4,USA,Cleveland,1.6049079224309375
Cleveland.5,USA,Cleveland,2.294611110871045
Cleveland.6,USA,Cleveland,3.29781473548097
Cleveland.7,USA,Cleveland,4.069396683271286
Cleveland.8,USA,Cleveland,4.960848017712475
Cleveland.9,USA,Cleveland,6.7057435304878705
Cleveland.10,USA,Cleveland,7.570430939367413
Cleveland.11,USA,Cleveland,8.56790187996169
Cleveland.12,USA,Cleveland,9.719683879049095
Cleveland.13,USA,Cleveland,10.871946001528377
Cleveland.14,USA,Cleveland,12.117681735287986
Cleveland.15,USA,Cleveland,13.610348383588315
Cleveland.16,USA,Cleveland,14.822925785204124
Cleveland.17,USA,Cleveland,16.645801901370156
Cleveland.18,USA,Cleveland,18.18954832607385
Cleveland.19,USA,Cleveland,19.547970772120355
Cleveland.20,USA,Cleveland,20.91870734748206
Cleveland.21,USA,Cleveland,22.068408835604902
Cleveland.22,USA,Cleveland,23.440421551871452
Cleveland.23,USA,Cleveland,24.489105729625486
Cleveland.24,USA,Cleveland,25.744709826285863
Cleveland.25,USA,Cleveland,27.012266579517316
Cleveland.26,USA,Cleveland,28.18074279829973
Cleveland.27,USA,Cleveland,29.318399572086598
Cleveland.28,USA,Cleveland,30.805892403420874
Cleveland.29,USA,Cleveland,31.83760275968012
Cleveland.30,USA,Cleveland,32.94753990063852
Cleveland.31,USA,Cleveland,34.8893202877199
Cleveland.32,USA,Cleveland,35.82852861805045
Cleveland.33,USA,Cleveland,37.02593705057327
Cleveland.34,USA,Cleveland,37.708323195396986
Cleveland.35,USA,Cleveland,38.98142119537649
Cleveland.36,USA,Cleveland,40.137522532152715
Cleveland.37,USA,Cleveland,41.333827145726694
Cleveland.38,USA,Cleveland,42.50084835761515
Cleveland.39,USA,Cleveland,43.56362635173116
Cleveland.40,USA,Cleveland,45.18057104788336
