UID,Country,City,Distance
Talca.1,Chile,Talca,1.002266838837338
Talca.2,Chile,Talca,1.1054221629427048
Talca.3,Chile,Talca,1.4717736519316826
Talca.4,Chile,Talca,1.597477579219132
Talca.5,Chile,Talca,1.8961744659243778
Talca.6,Chile,Talca,2.0528509573634106
Talca.7,Chile,Talca,2.193840246960628
Talca.8,Chile,Talca,2.4187499532134464
Talca.9,Chile,Talca,2.5779141045885523
Talca.10,Chile,Talca,2.8447528054798608
Talca.11,Chile,Talca,3.0878282356551905
Talca.12,Chile,Talca,3.368501367171321
Talca.13,Chile,Talca,3.647334509946244
Talca.14,Chile,Talca,3.8670420684793765
Talca.15,Chile,Talca,4.052978616035104
Talca.16,Chile,Talca,4.081399724720915
Talca.17,Chile,Talca,4.414988945796187
Talca.18,Chile,Talca,4.904694284547094
Talca.19,Chile,Talca,5.08445903658736
Talca.20,Chile,Talca,5.682536915202437
Talca.21,Chile,Talca,6.701503990843043
Talca.22,Chile,Talca,7.098323209816439
Talca.23,Chile,Talca,7.28272225629227
Talca.24,Chile,Talca,7.602467937162177
Talca.25,Chile,Talca,8.231335104204586
Talca.26,Chile,Talca,8.382156039652388
Talca.27,Chile,Talca,8.55565811937144
Talca.28,Chile,Talca,8.79056543283196
Talca.29,Chile,Talca,9.054394855984523
Talca.30,Chile,Talca,9.939300088398312
Talca.31,Chile,Talca,10.347357144916144
Talca.32,Chile,Talca,12.554679464015003
Talca.33,Chile,Talca,12.848734518390401
Talca.34,Chile,Talca,13.423370254151338
Talca.35,Chile,Talca,13.362495019851693
Talca.36,Chile,Talca,14.060609326003588
Talca.37,Chile,Talca,10.78907050378841
Talca.38,Chile,Talca,1.0603774629468903
Talca.39,Chile,Talca,0.8496297899649601
Talca.40,Chile,Talca,0.6629909822768726
