UID,Country,City,Distance
Norfolk.1,USA,Norfolk,35.682602532089554
Norfolk.2,USA,Norfolk,34.8050506773383
Norfolk.3,USA,Norfolk,33.35979839868918
Norfolk.4,USA,Norfolk,33.045129828118384
Norfolk.5,USA,Norfolk,32.27216281347287
Norfolk.6,USA,Norfolk,32.421750655156124
Norfolk.7,USA,Norfolk,32.48923138241692
Norfolk.8,USA,Norfolk,31.032982921844777
Norfolk.9,USA,Norfolk,29.544874405100888
Norfolk.10,USA,Norfolk,28.33796964569014
Norfolk.11,USA,Norfolk,27.52249921623663
Norfolk.12,USA,Norfolk,26.073772464680985
Norfolk.13,USA,Norfolk,24.87138465574194
Norfolk.14,USA,Norfolk,23.219843727623974
Norfolk.15,USA,Norfolk,22.0413490438211
Norfolk.16,USA,Norfolk,20.642540664411147
Norfolk.17,USA,Norfolk,19.73208410134393
Norfolk.18,USA,Norfolk,18.42966802303425
Norfolk.19,USA,Norfolk,17.195996894315975
Norfolk.20,USA,Norfolk,16.192987862267437
Norfolk.21,USA,Norfolk,15.084342108858516
Norfolk.22,USA,Norfolk,13.944150854078922
Norfolk.23,USA,Norfolk,12.543886078433284
Norfolk.24,USA,Norfolk,11.25882507036527
Norfolk.25,USA,Norfolk,10.334078189029775
Norfolk.26,USA,Norfolk,9.148542773656082
Norfolk.27,USA,Norfolk,7.231541790810259
Norfolk.28,USA,Norfolk,6.298602802634521
Norfolk.29,USA,Norfolk,5.109435821100358
Norfolk.30,USA,Norfolk,4.186893813800274
Norfolk.31,USA,Norfolk,3.105238118323129
Norfolk.32,USA,Norfolk,2.533144897691722
Norfolk.33,USA,Norfolk,1.5019790679206646
Norfolk.34,USA,Norfolk,1.2352487686364488
Norfolk.35,USA,Norfolk,0.7811602825235445
Norfolk.36,USA,Norfolk,0.2877170607394493
Norfolk.37,USA,Norfolk,0.5538917547290979
Norfolk.38,USA,Norfolk,0.23703629142058008
Norfolk.39,USA,Norfolk,0.4149053656813656
Norfolk.40,USA,Norfolk,1.6911260545653493
