UID,Country,City,Distance
Toronto.1,Canada,Toronto,43.46797943808537
Toronto.2,Canada,Toronto,42.292387838998344
Toronto.3,Canada,Toronto,41.269541045858674
Toronto.4,Canada,Toronto,39.970625504493405
Toronto.5,Canada,Toronto,39.34765816742512
Toronto.6,Canada,Toronto,38.473209034886494
Toronto.7,Canada,Toronto,37.59052592852809
Toronto.8,Canada,Toronto,36.66370529814327
Toronto.9,Canada,Toronto,35.31431762332003
Toronto.10,Canada,Toronto,34.71130790872033
Toronto.11,Canada,Toronto,33.673060617977775
Toronto.12,Canada,Toronto,32.678331478137764
Toronto.13,Canada,Toronto,31.638162202548173
Toronto.14,Canada,Toronto,30.672600295885072
Toronto.15,Canada,Toronto,29.673677485165314
Toronto.16,Canada,Toronto,28.64037622428329
Toronto.17,Canada,Toronto,27.623940539178136
Toronto.18,Canada,Toronto,26.80257913157729
Toronto.19,Canada,Toronto,25.633082228817525
Toronto.20,Canada,Toronto,24.63104675060897
Toronto.21,Canada,Toronto,23.396204326066538
Toronto.22,Canada,Toronto,21.80500863340119
Toronto.23,Canada,Toronto,20.502962917442282
Toronto.24,Canada,Toronto,19.336595429342385
Toronto.25,Canada,Toronto,18.360463301992272
Toronto.26,Canada,Toronto,17.046593267179663
Toronto.27,Canada,Toronto,15.910545625801351
Toronto.28,Canada,Toronto,14.897069339306404
Toronto.29,Canada,Toronto,13.864250336203238
Toronto.30,Canada,Toronto,12.752894255329402
Toronto.31,Canada,Toronto,11.082277766910243
Toronto.32,Canada,Toronto,10.148280590326415
Toronto.33,Canada,Toronto,8.837091596749508
Toronto.34,Canada,Toronto,7.773234334026451
Toronto.35,Canada,Toronto,6.65518970348299
Toronto.36,Canada,Toronto,5.566066383445767
Toronto.37,Canada,Toronto,4.444559487172726
Toronto.38,Canada,Toronto,3.2565511871299786
Toronto.39,Canada,Toronto,2.5885763329575404
Toronto.40,Canada,Toronto,2.0152086111630507
Toronto.41,Canada,Toronto,1.7792821022400578
Toronto.42,Canada,Toronto,1.985843159483714
Toronto.43,Canada,Toronto,2.4291497709185355
