UID,Country,City,Distance
Montreal.1,Canada,Montreal,40.247878157738214
Montreal.2,Canada,Montreal,39.29374195375497
Montreal.3,Canada,Montreal,38.448945083021854
Montreal.4,Canada,Montreal,37.3022780050429
Montreal.5,Canada,Montreal,36.14873061140339
Montreal.6,Canada,Montreal,35.17341740981666
Montreal.7,Canada,Montreal,34.05854150494869
Montreal.8,Canada,Montreal,33.079897991048426
Montreal.9,Canada,Montreal,32.58325620714408
Montreal.10,Canada,Montreal,31.394252303001668
Montreal.11,Canada,Montreal,30.399202790810236
Montreal.12,Canada,Montreal,29.489518677191004
Montreal.13,Canada,Montreal,28.49457506526279
Montreal.14,Canada,Montreal,27.56206128771596
Montreal.15,Canada,Montreal,26.5623806034987
Montreal.16,Canada,Montreal,25.799394609558792
Montreal.17,Canada,Montreal,25.102755578838067
Montreal.18,Canada,Montreal,24.043083069230644
Montreal.19,Canada,Montreal,23.20709645039975
Montreal.20,Canada,Montreal,22.3877361680237
Montreal.21,Canada,Montreal,21.705029574253032
Montreal.22,Canada,Montreal,21.24798518599679
Montreal.23,Canada,Montreal,20.763044013199245
Montreal.24,Canada,Montreal,19.978222059116415
Montreal.25,Canada,Montreal,19.087528998308063
Montreal.26,Canada,Montreal,18.44838408680879
Montreal.27,Canada,Montreal,18.089538203129575
Montreal.28,Canada,Montreal,17.880590909460906
Montreal.29,Canada,Montreal,16.839066406974602
Montreal.30,Canada,Montreal,15.7360874613899
Montreal.31,Canada,Montreal,14.582295232482627
Montreal.32,Canada,Montreal,13.709375256120333
Montreal.33,Canada,Montreal,12.831275217517266
Montreal.34,Canada,Montreal,12.04803634631002
Montreal.35,Canada,Montreal,11.555536842363308
Montreal.36,Canada,Montreal,11.154458959764273
Montreal.37,Canada,Montreal,10.134823748446754
Montreal.38,Canada,Montreal,9.306664989990043
Montreal.39,Canada,Montreal,8.33655443711498
Montreal.40,Canada,Montreal,7.361176886839696
Montreal.41,Canada,Montreal,6.435484906727258
Montreal.42,Canada,Montreal,5.201578717200023
Montreal.43,Canada,Montreal,4.774332123072481
Montreal.44,Canada,Montreal,3.626691048728094
Montreal.45,Canada,Montreal,3.1979876573773858
Montreal.46,Canada,Montreal,2.3353633607999003
Montreal.47,Canada,Montreal,1.428896404857123
Montreal.48,Canada,Montreal,0.9639039429230227
Montreal.49,Canada,Montreal,1.2944716296980627
