UID,Country,City,Distance
Cologne.1,Germany,Cologne,20.645341746828024
Cologne.2,Germany,Cologne,19.843481899927603
Cologne.3,Germany,Cologne,18.914147376095226
Cologne.4,Germany,Cologne,18.34835457132673
Cologne.5,Germany,Cologne,17.658704380442607
Cologne.6,Germany,Cologne,14.79442021419785
Cologne.7,Germany,Cologne,14.126931677956119
Cologne.8,Germany,Cologne,12.94135846817037
Cologne.9,Germany,Cologne,11.693072418215342
Cologne.10,Germany,Cologne,10.351926541321014
Cologne.11,Germany,Cologne,8.921154134649141
Cologne.12,Germany,Cologne,8.788906521681726
Cologne.13,Germany,Cologne,8.331213729460732
Cologne.14,Germany,Cologne,8.137521136946777
Cologne.15,Germany,Cologne,6.895391230898688
Cologne.16,Germany,Cologne,6.308322693453465
Cologne.17,Germany,Cologne,5.114819169202695
Cologne.18,Germany,Cologne,4.656275860039762
Cologne.19,Germany,Cologne,4.187442219938047
Cologne.20,Germany,Cologne,3.8559827255950903
Cologne.21,Germany,Cologne,0.8556440277656748
Cologne.22,Germany,Cologne,0.5733549201199638
Cologne.23,Germany,Cologne,1.4268881531266213
Cologne.24,Germany,Cologne,2.1223653166267744
Cologne.25,Germany,Cologne,0.4870417925669943
Cologne.26,Germany,Cologne,16.422320707465154
Cologne.27,Germany,Cologne,20.748545720098136
Cologne.28,Germany,Cologne,21.418182497275126
