UID,Country,City,Distance
Fairbanks.1,USA,Fairbanks,1.2024498170558597
Fairbanks.2,USA,Fairbanks,0.9950435387290695
Fairbanks.3,USA,Fairbanks,0.8874661668861216
Fairbanks.4,USA,Fairbanks,0.7313428833185154
Fairbanks.5,USA,Fairbanks,0.7307957209497358
Fairbanks.6,USA,Fairbanks,0.8123178005138182
Fairbanks.7,USA,Fairbanks,0.92724984836733
Fairbanks.8,USA,Fairbanks,0.8741604585030968
Fairbanks.9,USA,Fairbanks,1.0054312240167056
Fairbanks.10,USA,Fairbanks,0.8419438795515924
Fairbanks.11,USA,Fairbanks,1.115395011924459
Fairbanks.12,USA,Fairbanks,1.5757435376305957
Fairbanks.13,USA,Fairbanks,1.576243629993947
Fairbanks.14,USA,Fairbanks,2.993848483331873
Fairbanks.15,USA,Fairbanks,2.578796980642819
Fairbanks.16,USA,Fairbanks,2.709714803791429
Fairbanks.17,USA,Fairbanks,2.4791274629809545
Fairbanks.18,USA,Fairbanks,3.4923179506099014
Fairbanks.19,USA,Fairbanks,2.3623803884201755
Fairbanks.20,USA,Fairbanks,3.008983097104562
Fairbanks.21,USA,Fairbanks,3.0964847434059464
Fairbanks.22,USA,Fairbanks,4.927226214927416
Fairbanks.23,USA,Fairbanks,7.0205759463139765
Fairbanks.24,USA,Fairbanks,7.236789972590607
Fairbanks.25,USA,Fairbanks,8.594633694361516
Fairbanks.26,USA,Fairbanks,8.600801090744387
Fairbanks.27,USA,Fairbanks,8.877093246966059
Fairbanks.28,USA,Fairbanks,8.026056286474509
Fairbanks.29,USA,Fairbanks,7.867946172956902
Fairbanks.30,USA,Fairbanks,7.831291543355341
Fairbanks.31,USA,Fairbanks,7.688466199987296
Fairbanks.32,USA,Fairbanks,7.527307298156478
Fairbanks.33,USA,Fairbanks,7.8925905427023375
Fairbanks.34,USA,Fairbanks,8.108579079422633
Fairbanks.35,USA,Fairbanks,8.28689226207588
Fairbanks.36,USA,Fairbanks,6.460582541753164
Fairbanks.37,USA,Fairbanks,6.668911234403401
Fairbanks.38,USA,Fairbanks,7.48778015538667
Fairbanks.39,USA,Fairbanks,9.133968662289671
Fairbanks.40,USA,Fairbanks,9.439832079416044
