UID,Country,City,Distance
Shanghai.1,China,Shanghai,8.590151171420397
Shanghai.2,China,Shanghai,8.235610172566902
Shanghai.3,China,Shanghai,5.3896463309552995
Shanghai.4,China,Shanghai,7.809825580458647
Shanghai.5,China,Shanghai,7.4631969418114386
Shanghai.6,China,Shanghai,8.3844467091774
Shanghai.7,China,Shanghai,37.89568317875628
Shanghai.8,China,Shanghai,37.461859455002234
Shanghai.9,China,Shanghai,36.89315374564199
Shanghai.10,China,Shanghai,35.436636195323345
Shanghai.11,China,Shanghai,34.49143931541155
Shanghai.12,China,Shanghai,34.21385803803312
Shanghai.13,China,Shanghai,31.703694153802857
Shanghai.14,China,Shanghai,31.345068488341337
Shanghai.15,China,Shanghai,30.757998103802944
Shanghai.16,China,Shanghai,29.84085773122275
Shanghai.17,China,Shanghai,29.246515850740995
Shanghai.18,China,Shanghai,27.660583707744085
Shanghai.19,China,Shanghai,27.34609888334533
Shanghai.20,China,Shanghai,27.216206216402927
Shanghai.21,China,Shanghai,27.056086165799478
Shanghai.22,China,Shanghai,26.63536267098087
Shanghai.23,China,Shanghai,25.345372729417168
Shanghai.24,China,Shanghai,25.071522956343703
Shanghai.25,China,Shanghai,24.703774012730918
Shanghai.26,China,Shanghai,24.436398655993255
Shanghai.27,China,Shanghai,22.14970008724411
Shanghai.28,China,Shanghai,23.027733938955443
Shanghai.29,China,Shanghai,21.628359415201516
Shanghai.30,China,Shanghai,19.400623859234457
Shanghai.31,China,Shanghai,19.02636966472243
Shanghai.32,China,Shanghai,18.68237774668522
Shanghai.33,China,Shanghai,18.300968468178507
Shanghai.34,China,Shanghai,11.46351286957927
Shanghai.35,China,Shanghai,11.62861243162593
Shanghai.36,China,Shanghai,11.562313016954116
Shanghai.37,China,Shanghai,11.228006461392246
Shanghai.38,China,Shanghai,16.794569325857182
Shanghai.39,China,Shanghai,13.125805600359687
Shanghai.40,China,Shanghai,13.714975440638055
Shanghai.41,China,Shanghai,14.336476650418957
