UID,Country,City,Distance
Madison.1,USA,Madison,2.8410257563934165
Madison.2,USA,Madison,2.2017237740136335
Madison.3,USA,Madison,1.7628506898965772
Madison.4,USA,Madison,1.2520483270236757
Madison.5,USA,Madison,0.7328185505644458
Madison.6,USA,Madison,0.5044257325550423
Madison.7,USA,Madison,0.39205665776654386
Madison.8,USA,Madison,0.7005425500550425
Madison.9,USA,Madison,0.8726355602403163
Madison.10,USA,Madison,1.0296162178673944
Madison.11,USA,Madison,1.5014503984941079
Madison.12,USA,Madison,1.6849822231110003
Madison.13,USA,Madison,2.2905279332738413
Madison.14,USA,Madison,2.4872489444934427
Madison.15,USA,Madison,2.8854798898206417
Madison.16,USA,Madison,3.171767186110778
Madison.17,USA,Madison,3.563578717295003
Madison.18,USA,Madison,3.9319724292954437
Madison.19,USA,Madison,4.381027307669663
Madison.20,USA,Madison,4.8358507155603165
Madison.21,USA,Madison,5.285017984988527
Madison.22,USA,Madison,5.437098260016987
Madison.23,USA,Madison,5.994180260696904
Madison.24,USA,Madison,6.237028974465426
Madison.25,USA,Madison,6.23104567053413
Madison.26,USA,Madison,6.903974811195197
Madison.27,USA,Madison,7.396247129475851
Madison.28,USA,Madison,7.702748687127471
Madison.29,USA,Madison,8.122199237974467
Madison.30,USA,Madison,8.481819452329459
Madison.31,USA,Madison,8.880287943883394
Madison.32,USA,Madison,9.2790760357041009
Madison.33,USA,Madison,9.805553304208134
Madison.34,USA,Madison,10.131628103879875
Madison.35,USA,Madison,10.498931225583894
Madison.36,USA,Madison,15.212148535752808
Madison.37,USA,Madison,11.724230968128909
Madison.38,USA,Madison,11.936552652723865
Madison.39,USA,Madison,11.554929701347234
Madison.40,USA,Madison,11.84577458139617
Madison.41,USA,Madison,12.614438081415452
Madison.42,USA,Madison,12.978363023506823
Madison.43,USA,Madison,13.401157019107384
Madison.44,USA,Madison,13.716834726287955
Madison.45,USA,Madison,14.137460474248659
Madison.46,USA,Madison,14.256223322961961
Madison.47,USA,Madison,14.61417668113422
Madison.48,USA,Madison,15.429153251601791
Madison.49,USA,Madison,15.966735561133142
Madison.50,USA,Madison,16.384015670619153
