UID,Country,City,Distance
Reading.1,UK,Reading,0.42265175965476187
Reading.2,UK,Reading,0.34829818311782357
Reading.3,UK,Reading,0.1272194608536829
Reading.4,UK,Reading,0.41332551041705323
Reading.5,UK,Reading,0.49528426849439916
Reading.6,UK,Reading,0.37016408364304987
Reading.7,UK,Reading,0.6064296915833685
Reading.8,UK,Reading,0.9033157870899696
Reading.9,UK,Reading,1.1360941931378994
Reading.10,UK,Reading,1.3479815593416637
Reading.11,UK,Reading,1.5116359412556784
Reading.12,UK,Reading,1.7757936837109276
Reading.13,UK,Reading,1.9767566828966479
Reading.14,UK,Reading,2.1893966395745874
Reading.15,UK,Reading,2.395422205909226
Reading.16,UK,Reading,2.606131049738646
Reading.17,UK,Reading,2.7992972340638804
Reading.18,UK,Reading,2.9977349114170675
Reading.19,UK,Reading,3.242434226970842
Reading.20,UK,Reading,3.472719509568567
Reading.21,UK,Reading,3.6729136456246496
Reading.22,UK,Reading,3.8530033335731684
Reading.23,UK,Reading,4.0202573677116025
Reading.24,UK,Reading,4.230848278360121
Reading.25,UK,Reading,4.201244685946797
Reading.26,UK,Reading,4.26479248448565
Reading.27,UK,Reading,4.410785499970267
Reading.28,UK,Reading,4.548280468108622
Reading.29,UK,Reading,4.8174229690326404
Reading.30,UK,Reading,5.188027848015652
Reading.31,UK,Reading,5.453350102040738
Reading.32,UK,Reading,5.709433039083727
Reading.33,UK,Reading,6.068735689740449
Reading.34,UK,Reading,6.251133535493234
Reading.35,UK,Reading,6.673601028844636
Reading.36,UK,Reading,6.929560157010489
Reading.37,UK,Reading,6.850081406574865
Reading.38,UK,Reading,7.416748263885396
Reading.39,UK,Reading,7.604594731738185
Reading.40,UK,Reading,7.616461619490774
Reading.41,UK,Reading,7.526933504326799
Reading.42,UK,Reading,7.431208668252625
Reading.43,UK,Reading,7.553849396415633
